,AHU_g,AHU_tin,AHU_tout,CP1_g_sv,CP1_g,CP1_inv,CP1_pw,RR1_g,RR1_tin_ch,RR1_tout_ch,RR1_COP,RR1_pw,RR1_lf,t_da
2019-07-09 16:45:00,0.107421875,7.0,14.668547489425807,0.12247277775333335,0.11771970563175028,0.40973855221650196,0.8121249785841373,0.11771970563175028,13.490167565301052,7.0,4.6309470922040425,11.510761139107945,0.7107199057779432,18.247333333333337
2019-07-09 17:00:00,0.107421875,7.0,14.669576651254419,0.12295555609333336,0.11789617327314422,0.41001003929052865,0.8136100693300949,0.11789617327314422,13.526310925556597,7.0,4.638015660502542,11.574998463176316,0.7157426149615382,18.126
2019-07-09 17:15:00,0.107421875,7.0,14.419559811344808,0.11735777834000001,0.11785375897112509,0.41011809100061697,0.8135583469933966,0.11785375897112509,13.30286881388645,7.0,4.700739784175389,11.024877826150307,0.6909962443940475,18.002000000000002
2019-07-09 17:30:00,0.10579427083333333,7.0,14.559579451138537,0.11518833369999999,0.1190639714227053,0.41000376682835005,0.8210612469962796,0.1190639714227053,13.378939238180893,7.0,4.675783206418726,11.337571451471861,0.7065181202262664,17.97466666666667
2019-07-09 17:45:00,0.1044921875,7.0,14.584157757739463,0.11518222276000002,0.12064355285381725,0.4098059910947581,0.8303445054908469,0.12064355285381725,13.447284238176598,7.0,4.65067485619338,11.666310704063498,0.7232911583427301,17.928666666666672
2019-07-09 18:00:00,0.10286458333333333,7.0,14.582752726403067,0.11379500022000004,0.12275920927870501,0.40943464559775117,0.8425482067058507,0.12275920927870501,13.421720471654513,7.0,4.655037218004199,11.815569124013297,0.7332977336091929,17.758
2019-07-09 18:15:00,0.10319010416666667,7.0,14.628850732082734,0.11419833348000002,0.12228261880378345,0.4090268949193494,0.8389983733202229,0.12228261880378345,13.470627258486443,7.0,4.66911136066192,11.824811300408637,0.7360153860582497,17.616
2019-07-09 18:30:00,0.10579427083333333,7.0,14.579692976422514,0.11667333355333334,0.11884566869268319,0.4087499763317097,0.8176627997776288,0.11884566869268319,13.431745266584468,7.0,4.724043741699683,11.289123616000056,0.7109173296000021,17.553333333333335
2019-07-09 18:45:00,0.10677083333333333,7.0,14.578182856551308,0.11749833296666672,0.11760632315962223,0.40875275168637726,0.8101104925459154,0.11760632315962223,13.419279051521418,7.0,4.748096964900628,11.092669192267687,0.7022008089325411,17.49533333333333
2019-07-09 19:00:00,0.10514322916666667,7.0,14.606144615892513,0.11580555536000002,0.11965733398121846,0.40861745506209685,0.8223852372360019,0.11965733398121846,13.469154869565635,7.0,4.722366655974523,11.428880856283126,0.7196231983586304,17.44333333333333
2019-07-09 19:15:00,0.10514322916666667,7.0,14.608032640855244,0.11600722239333333,0.11966275431533217,0.40842337405927354,0.8220952062901511,0.11966275431533217,13.458102709613188,7.0,4.744215499831957,11.359065431035098,0.7184890371412201,17.296666666666667
2019-07-09 19:30:00,0.1064453125,7.0,14.589393043287282,0.11732722224666667,0.11796545211843522,0.40829554899001813,0.8115378832436232,0.11796545211843522,13.426612411497842,7.0,4.786961538393594,11.04878461298042,0.7050995313726756,17.166666666666668
2019-07-09 19:45:00,0.107421875,7.0,14.602353571354076,0.11850666630000001,0.11680787978100285,0.4083444073021738,0.8045133620565399,0.11680787978100285,13.455626154998495,7.0,4.80046195495022,10.959180945582402,0.7014582346499012,17.116666666666667
2019-07-09 20:00:00,0.10611979166666667,7.0,14.613955308076669,0.11648388869333334,0.11843182104266008,0.40836825084343636,0.8144833819437417,0.11843182104266008,13.443600225899623,7.0,4.797763496500131,11.100033818356952,0.7098834996783917,17.02
2019-07-09 20:15:00,0.10579427083333333,7.0,14.677713406479985,0.11642888906,0.11879630524939049,0.40819740234068386,0.8164416098348498,0.11879630524939049,13.526754174027767,7.0,4.7903275267833525,11.295271671529461,0.7212034447622578,16.916666666666668
2019-07-09 20:30:00,0.1064453125,7.0,14.652049849475729,0.11706444464000001,0.11792696160050174,0.4081720560848939,0.811106449468838,0.11792696160050174,13.499159173359628,7.0,4.812644624237716,11.110966079731417,0.7128596371031963,16.866666666666664
2019-07-09 20:45:00,0.10384114583333333,7.0,14.835688251856634,0.11708277760666667,0.1213395460304938,0.4080259551186292,0.8316618145931197,0.1213395460304938,13.622075902450808,7.0,4.751141319148085,11.800319770877415,0.7473231154703115,16.84466666666667
2019-07-09 21:00:00,0.1025390625,7.0,14.980472745151596,0.11824999963333334,0.12295559152438877,0.40781450403125746,0.8411323410737791,0.12295559152438877,13.77417309571547,7.0,4.708928219356006,12.340529014347252,0.7748120421129142,16.78
2019-07-09 21:15:00,0.1025390625,7.0,14.93586247837567,0.11747388869333333,0.12279399124271846,0.4075535288597692,0.8396673320265948,0.12279399124271846,13.736314605156831,7.0,4.736080750319374,12.185139931736312,0.7694692040783012,16.648666666666667
2019-07-09 21:30:00,0.1025390625,7.0,14.936333012109625,0.11729666666666667,0.12263771259436487,0.4073013168825342,0.8382535531099918,0.12263771259436487,13.732372736599928,7.0,4.748323257911417,12.13108674096071,0.7680393800190733,16.576
2019-07-09 21:45:00,0.1025390625,7.0,14.87862659989681,0.11561,0.12246314726689075,0.4070197981447447,0.8366779560009481,0.12246314726689075,13.694584022879972,7.0,4.759165338397969,12.018605976500602,0.7626439617488293,16.56933333333333
2019-07-09 22:00:00,0.1025390625,7.0,14.824460336155878,0.11526166666666668,0.12224715956180536,0.4066717636156456,0.8347334850133074,0.12224715956180536,13.635913372119854,7.0,4.772578962731099,11.85863470457307,0.7546237055427913,16.57999999999999
2019-07-09 22:15:00,0.1025390625,7.0,14.87084696276063,0.1173455557266667,0.12207749718408309,0.4063985973252367,0.8332099248564985,0.12207749718408309,13.678392240456958,7.0,4.771773853076877,11.919991568756368,0.758401244250347,16.533333333333335
2019-07-09 22:30:00,0.1025390625,7.0,14.943731582263498,0.12015055609333336,0.12197398921068783,0.4062320402057816,0.8322821077738198,0.12197398921068783,13.7328676264251,7.0,4.745746384326761,12.07339968608917,0.7639387958820519,16.65266666666667
2019-07-09 22:45:00,0.1025390625,7.0,15.06664268390543,0.12201444500666667,0.12196157846799,0.4062120745950762,0.832170944570675,0.12196157846799,13.839717791183231,7.0,4.684606506973311,12.423476362081255,0.7759839538287491,16.948
