,G_Ld,Q_Ld,1071019,1071005,1071006
2019/6/30 0:00,3.398333333,96.590624,7,17.75,94
2019/6/30 0:15,3.401666667,96.40058,7,17.86,93.6
2019/6/30 0:30,3.353333333,95.592333,7,17.48,93.9
2019/6/30 0:45,3.383333333,96.730786,7,17.57,95.2
2019/6/30 1:00,3.573333333,101.265479,7,17.82,95.3
2019/6/30 1:15,3.511666667,100.546883,7,17.68,95
2019/6/30 1:30,3.411666667,97.969284,7,17.73,95.3
2019/6/30 1:45,3.363333333,95.736611,7,17.81,95.4
2019/6/30 2:00,3.43,96.629205,7,17.74,95
2019/6/30 2:15,3.363333333,95.595822,7,17.76,94.2
2019/6/30 2:30,3.376666667,95.833447,7,17.32,94.2
2019/6/30 2:45,3.356666667,96.108886,7,17.27,94.5
2019/6/30 3:00,3.393333333,97.584869,7,17.17,94.5
2019/6/30 3:15,3.273333333,95.504148,7,17.12,94.3
2019/6/30 3:30,3.221666667,93.726982,7,17.16,94.2
2019/6/30 3:45,3.226666667,93.197104,7,17.1,93.9
2019/6/30 4:00,3.39,95.218523,7,17.12,94.2
2019/6/30 4:15,3.32,95.336987,7,17.15,94
2019/6/30 4:30,3.271666667,94.222953,7,17.19,94.4
2019/6/30 4:45,3.251666667,93.238615,7,17.28,94.6
2019/6/30 5:00,3.355,94.516322,7,17.24,94.6
2019/6/30 5:15,3.328333333,95.158315,7,17.19,95
2019/6/30 5:30,3.343333333,95.307267,7,17.23,95.1
2019/6/30 5:45,3.28,94.737552,7,17.12,95
2019/6/30 6:00,3.333333333,94.882667,7,17.03,95.2
2019/6/30 6:15,3.305,93.522775,7,17.23,95.6
2019/6/30 6:30,3.303333333,92.784225,7,17.47,95.6
2019/6/30 6:45,3.418333333,96.157443,7,17.35,95.4
2019/6/30 7:00,3.463333333,97.133339,7,17.52,95.8
2019/6/30 7:15,3.431666667,96.676158,7,17.96,95.8
2019/6/30 7:30,3.383333333,96.16428,7,18.04,95.5
2019/6/30 7:45,3.33,95.345359,7,17.85,95.1
2019/6/30 8:00,3.406666667,94.973642,7,17.7,95.2
2019/6/30 8:15,3.46,96.895016,7,17.66,95.3
2019/6/30 8:30,3.358333333,95.594287,7,17.74,95.4
2019/6/30 8:45,3.353333333,95.171222,7,17.76,95.4
2019/6/30 9:00,3.463333333,96.263489,7,17.81,95.4
2019/6/30 9:15,3.391666667,96.259163,7,18.06,95
2019/6/30 9:30,3.505,99.035528,7,18.05,94.7
2019/6/30 9:45,3.626666667,101.10697,7,18.43,95
2019/6/30 10:00,3.588333333,101.390153,7,18.52,94.7
2019/6/30 10:15,3.466666667,98.968203,7,18.7,94.6
2019/6/30 10:30,3.568333333,99.480709,7,18.81,94.4
2019/6/30 10:45,3.633333333,101.140737,7,18.7,94.3
2019/6/30 11:00,3.271666667,97.372848,7,18.78,94.5
2019/6/30 11:15,2.336666667,70.229638,7,19.07,94.5
2019/6/30 11:30,2.631666667,74.469219,7,19.43,94
2019/6/30 11:45,2.658333333,77.338094,7,19.42,92.7
2019/6/30 12:00,2.518333333,74.424708,7,19.42,93
2019/6/30 12:15,2.676666667,75.966691,7,19.46,92.5
2019/6/30 12:30,2.74,78.222945,7,19.23,92.6
2019/6/30 12:45,2.518333333,74.846378,7,19.41,93
2019/6/30 13:00,2.601666667,74.382639,7,19.33,92.6
2019/6/30 13:15,2.655,77.018842,7,19.22,92.8
2019/6/30 13:30,2.59,75.89218,7,19.13,93.1
2019/6/30 13:45,2.676666667,76.190781,7,18.89,93.8
2019/6/30 14:00,2.763333333,77.732346,7,18.63,94.6
2019/6/30 14:15,2.558333333,75.713926,7,18.51,95
2019/6/30 14:30,2.563333333,73.715879,7,18.59,95.4
2019/6/30 14:45,2.678333333,76.126108,7,18.64,95.6
2019/6/30 15:00,2.736666667,77.784112,7,18.72,95.8
2019/6/30 15:15,2.75,77.35728,7,18.73,96
2019/6/30 15:30,2.755,78.651173,7,18.83,96
2019/6/30 15:45,2.55,75.040329,7,18.77,95.4
2019/6/30 16:00,2.58,73.871179,7,18.42,95.4
2019/6/30 16:15,2.628333333,76.245269,7,18.42,95.5
2019/6/30 16:30,2.633333333,77.602859,7,18.48,95.8
2019/6/30 16:45,2.59,75.45851,7,18.42,95.8
2019/6/30 17:00,2.7,75.837762,7,18.43,95.9
2019/6/30 17:15,2.631666667,76.782612,7,18.39,95.9
2019/6/30 17:30,2.495,73.421812,7,18.28,95.8
2019/6/30 17:45,2.626666667,76.196921,7,18.32,95.8
2019/6/30 18:00,2.611666667,75.652462,7,18.31,95.6
2019/6/30 18:15,2.65,75.986365,7,18.34,95.4
2019/6/30 18:30,2.578333333,76.197898,7,18.22,94.8
2019/6/30 18:45,2.433333333,72.523845,7,18.19,94.6
2019/6/30 19:00,2.481666667,72.717797,7,18.25,94.1
2019/6/30 19:15,2.496666667,73.99341,7,18.24,94.3
2019/6/30 19:30,2.56,74.905958,7,18.31,94.4
2019/6/30 19:45,2.698333333,77.259328,7,18.42,94.3
2019/6/30 20:00,2.561666667,76.992121,7,18.37,94.6
2019/6/30 20:15,2.528333333,73.873551,7,18.45,94.6
2019/6/30 20:30,2.498333333,73.624484,7,18.32,94.5
2019/6/30 20:45,2.458333333,72.548613,7,18.28,94.5
2019/6/30 21:00,2.548333333,74.137897,7,18.19,94.3
2019/6/30 21:15,2.596666667,75.761437,7,18.07,94.3
2019/6/30 21:30,2.508333333,75.914157,7,18.13,94.5
2019/6/30 21:45,2.411666667,72.382847,7,17.92,94.1
2019/6/30 22:00,2.343333333,70.5281,7,17.89,94.2
2019/6/30 22:15,2.453333333,72.092966,7,17.81,94
2019/6/30 22:30,2.501666667,74.036875,7,17.8,94
2019/6/30 22:45,2.491666667,74.158129,7,17.69,94.1
2019/6/30 23:00,2.43,74.052014,7,17.62,94.5
2019/6/30 23:15,2.343333333,70.920468,7,17.64,94.7
2019/6/30 23:30,2.413333333,71.624693,7,17.67,94.7
2019/6/30 23:45,2.503333333,73.981411,7,17.88,94.8
2019/7/1 0:00,2.42,73.038165,7,17.97,94.5
2019/7/1 0:15,2.495,72.899609,7,17.93,94.1
2019/7/1 0:30,2.438333333,72.979073,7,17.67,94.2
2019/7/1 0:45,2.27,69.651273,7,17.59,94.7
2019/7/1 1:00,2.465,73.261279,7,17.48,95
2019/7/1 1:15,2.428333333,73.391324,7,17.47,95.2
2019/7/1 1:30,2.373333333,70.1395,7,17.42,95.3
2019/7/1 1:45,2.5,73.4643,7,17.48,95.4
2019/7/1 2:00,2.338333333,72.824679,7,17.55,95.1
2019/7/1 2:15,2.366666667,71.527577,7,17.61,95.1
2019/7/1 2:30,2.481666667,73.756622,7,17.67,94.8
2019/7/1 2:45,2.328333333,70.953816,7,17.64,94.6
2019/7/1 3:00,2.435,71.044583,7,17.59,94.6
2019/7/1 3:15,2.451666667,72.967631,7,17.63,95.1
2019/7/1 3:30,2.413333333,73.140025,7,17.78,95
2019/7/1 3:45,2.47,73.513276,7,17.95,94.9
2019/7/1 4:00,2.501666667,73.408556,7,17.86,94.6
2019/7/1 4:15,2.468333333,73.360348,7,17.96,94.9
2019/7/1 4:30,2.351666667,70.58203,7,17.93,94.6
2019/7/1 4:45,2.488333333,72.913143,7,17.77,94.9
2019/7/1 5:00,2.488333333,74.996376,7,18.05,95.2
2019/7/1 5:15,2.49,74.733914,7,18.39,94
2019/7/1 5:30,2.61,75.822692,7,18.5,93.1
2019/7/1 5:45,2.488333333,74.475568,7,18.67,92.6
2019/7/1 6:00,2.506666667,73.450347,7,18.77,91.8
2019/7/1 6:15,2.525,72.930585,7,18.92,91.4
2019/7/1 6:30,2.585,74.555381,7,19.02,90.4
2019/7/1 6:45,2.618333333,76.393593,7,19.15,89.6
2019/7/1 7:00,2.638333333,76.977121,7,19.34,88.5
2019/7/1 7:15,2.71,77.933692,7,19.38,87.4
2019/7/1 7:30,2.671666667,78.956192,7,19.61,87.6
2019/7/1 7:45,2.548333333,76.378035,7,20.15,85.8
2019/7/1 8:00,2.931666667,79.890438,7,20.57,83.9
2019/7/1 8:15,2.813333333,80.198737,7,20.64,83.2
2019/7/1 8:30,2.861666667,78.941193,7,20.85,82.5
2019/7/1 8:45,2.966666667,81.465141,7,21.18,79.9
2019/7/1 9:00,2.938333333,82.655082,7,21.48,78.8
2019/7/1 9:15,2.86,79.374095,7,21.91,77.2
2019/7/1 9:30,3.045,81.449304,7,21.89,76.7
2019/7/1 9:45,2.953333333,81.346259,7,21.63,77.5
2019/7/1 10:00,2.866666667,80.759103,7,22.05,76.1
2019/7/1 10:15,2.945,80.007227,7,22.21,75.6
2019/7/1 10:30,3.01,82.277086,7,22.07,76.6
2019/7/1 10:45,2.853333333,82.294527,7,22.4,76
2019/7/1 11:00,3.061666667,82.53592,7,23.11,73.1
2019/7/1 11:15,3.151666667,85.62177,7,23.3,73.6
2019/7/1 11:30,3.173333333,87.80442,7,23.42,73.3
2019/7/1 11:45,3.153333333,89.231009,7,23.62,72
2019/7/1 12:00,3.183333333,88.081114,7,23.96,70.7
2019/7/1 12:15,3.205,88.278135,7,23.86,71
2019/7/1 12:30,3.213333333,88.776688,7,23.9,70.5
2019/7/1 12:45,3.178333333,89.938443,7,24.13,69.6
2019/7/1 13:00,3.033333333,83.676745,7,23.97,69.8
2019/7/1 13:15,3.168333333,85.941929,7,24.23,68.4
2019/7/1 13:30,3.238333333,88.925151,7,24.42,69
2019/7/1 13:45,3.22,89.769607,7,24.55,68.9
2019/7/1 14:00,3.286666667,91.903351,7,25.16,67.1
2019/7/1 14:15,3.221666667,90.355508,7,25.42,66.3
2019/7/1 14:30,3.216666667,89.407379,7,25.48,66.3
2019/7/1 14:45,3.245,90.059069,7,25.78,65.2
2019/7/1 15:00,3.201666667,88.72241,7,25.69,65.5
2019/7/1 15:15,3.276666667,88.331856,7,25.2,67.7
2019/7/1 15:30,3.323333333,91.954839,7,25.35,66.8
2019/7/1 15:45,3.185,90.127092,7,24.68,69.5
2019/7/1 16:00,3.2,86.265088,7,24.45,71.2
2019/7/1 16:15,3.175,88.780874,7,24.45,71.7
2019/7/1 16:30,3.248333333,90.831456,7,24.47,71.9
2019/7/1 16:45,3.236666667,91.995582,7,24.59,71.6
2019/7/1 17:00,3.17,88.508365,7,25.09,70
2019/7/1 17:15,3.11,86.963313,7,24.88,70.5
2019/7/1 17:30,3.05,87.583678,7,24.34,73.4
2019/7/1 17:45,3.08,86.769082,7,24.06,75.2
2019/7/1 18:00,3.175,87.983441,7,23.73,75.9
2019/7/1 18:15,3.18,88.654457,7,23.38,77.4
2019/7/1 18:30,3.128333333,88.392622,7,22.83,80
2019/7/1 18:45,3.058333333,86.798803,7,22.58,81.3
2019/7/1 19:00,3.046666667,83.789488,7,22.31,83
2019/7/1 19:15,3.151666667,87.468772,7,22.36,83.1
2019/7/1 19:30,3.178333333,89.672352,7,22.15,84.7
2019/7/1 19:45,3.141666667,89.032383,7,22.08,84.8
2019/7/1 20:00,3.101666667,85.951278,7,22.11,84.4
2019/7/1 20:15,3.09,84.722547,7,22.05,84.6
2019/7/1 20:30,3.098333333,86.507388,7,21.51,87.2
2019/7/1 20:45,3.171666667,87.89107,7,21.79,86.6
2019/7/1 21:00,3.173333333,89.796956,7,21.97,85.4
2019/7/1 21:15,3.125,86.8595,7,22.01,85
2019/7/1 21:30,3.131666667,86.520434,7,21.97,85
2019/7/1 21:45,3.138333333,87.361471,7,21.81,85.6
2019/7/1 22:00,3.106666667,88.690735,7,21.76,85.8
2019/7/1 22:15,3.188333333,87.819071,7,21.39,87.6
2019/7/1 22:30,3.208333333,88.101347,7,21.33,88
2019/7/1 22:45,3.148333333,88.298786,7,21.3,88.5
2019/7/1 23:00,3.008333333,85.127891,7,21.27,88.5
2019/7/1 23:15,2.981666667,82.625919,7,21.24,88.5
2019/7/1 23:30,2.978333333,83.03224,7,21.18,88.7
2019/7/1 23:45,3.036666667,83.768697,7,21.24,88.6
2019/7/2 0:00,3,84.01302,7,21.2,88.5
2019/7/2 0:15,3.013333333,81.989787,7,21,89.7
2019/7/2 0:30,3.055,84.274436,7,20.75,90.9
2019/7/2 0:45,3.026666667,85.773373,7,20.76,91.1
2019/7/2 1:00,3.071666667,83.834138,7,20.8,90.8
2019/7/2 1:15,3.115,83.712884,7,20.37,91.9
2019/7/2 1:30,3.046666667,85.064822,7,20.19,93.2
2019/7/2 1:45,2.991666667,82.903032,7,20.18,93.7
2019/7/2 2:00,3.006666667,82.563548,7,20.32,93.7
2019/7/2 2:15,3.03,83.331121,7,20.26,93.4
2019/7/2 2:30,3.141666667,85.876139,7,20.42,93.1
2019/7/2 2:45,3.076666667,86.803966,7,20.61,92.5
2019/7/2 3:00,3.066666667,82.542339,7,20.77,92.4
2019/7/2 3:15,3.09,84.851894,7,20.62,92.6
2019/7/2 3:30,3.065,87.372913,7,20.6,93.8
2019/7/2 3:45,3.016666667,84.100926,7,20.74,93.3
2019/7/2 4:00,3.091666667,83.60349,7,20.85,93.3
2019/7/2 4:15,3.055,85.553259,7,20.92,92.6
2019/7/2 4:30,3.01,84.293063,7,20.91,92.6
2019/7/2 4:45,3.071666667,84.219878,7,20.84,92.7
2019/7/2 5:00,2.976666667,84.605618,7,20.86,92.5
2019/7/2 5:15,3.073333333,83.750976,7,21,91.9
2019/7/2 5:30,3.156666667,87.211124,7,21.08,91.5
2019/7/2 5:45,3.135,88.580993,7,21.14,91.3
2019/7/2 6:00,3.056666667,86.239693,7,21.12,91.3
2019/7/2 6:15,3.106666667,84.269203,7,21.09,91.7
2019/7/2 6:30,3.088333333,86.616014,7,21.12,91.5
2019/7/2 6:45,3.133333333,88.140416,7,21.16,91
2019/7/2 7:00,3.201666667,86.980127,7,21.18,91.1
2019/7/2 7:15,3.238333333,88.382925,7,21.57,90.4
2019/7/2 7:30,3.261666667,90.112022,7,22.21,86.9
2019/7/2 7:45,3.225,90.448995,7,22.13,86.1
2019/7/2 8:00,3.29,91.583401,7,22.19,85.5
2019/7/2 8:15,3.303333333,89.603842,7,22.95,82.4
2019/7/2 8:30,3.32,92.696458,7,24.01,77.2
2019/7/2 8:45,3.33,94.927178,7,24.6,74.5
2019/7/2 9:00,3.291666667,93.283266,7,25.17,71.5
2019/7/2 9:15,3.271666667,94.086001,7,25.68,70.6
2019/7/2 9:30,3.44,97.630915,7,25.33,71.8
2019/7/2 9:45,3.52,101.080179,7,26.16,69.1
2019/7/2 10:00,3.418333333,101.451826,7,26.43,68.1
2019/7/2 10:15,3.413333333,99.874611,7,26.68,65.9
2019/7/2 10:30,3.486666667,100.998692,7,26.96,63.9
2019/7/2 10:45,3.428333333,101.318084,7,27.23,63.1
2019/7/2 11:00,3.373333333,96.162466,7,26.09,68
2019/7/2 11:15,3.468333333,96.838017,7,25.83,68.4
2019/7/2 11:30,3.54,100.172654,7,26.18,68.9
2019/7/2 11:45,3.638333333,104.325934,7,26.33,69.9
2019/7/2 12:00,3.525,102.551768,7,26.64,66.2
2019/7/2 12:15,3.44,97.774914,7,26.47,66.5
2019/7/2 12:30,3.608333333,100.595859,7,27.39,60.2
2019/7/2 12:45,3.59,101.888077,7,27.17,62.9
2019/7/2 13:00,3.501666667,100.55372,7,26.59,66.6
2019/7/2 13:15,3.486666667,99.393221,7,26.84,66
2019/7/2 13:30,3.591666667,101.183643,7,27.28,64
2019/7/2 13:45,3.631666667,103.526687,7,26.97,64.8
2019/7/2 14:00,3.638333333,104.173633,7,27.6,62.7
2019/7/2 14:15,3.616666667,102.7963,7,28.36,60.5
2019/7/2 14:30,3.631666667,102.158493,7,28.98,56.8
2019/7/2 14:45,3.671666667,103.744778,7,28.95,56.7
2019/7/2 15:00,3.513333333,102.947693,7,28.75,56.9
2019/7/2 15:15,3.563333333,98.74467,7,28.75,56.8
2019/7/2 15:30,3.618333333,101.4805,7,28.83,56.2
2019/7/2 15:45,3.453333333,101.045017,7,29.48,46.4
2019/7/2 16:00,3.468333333,95.821726,7,29.61,53
2019/7/2 16:15,3.565,101.17855,7,29.1,55.2
2019/7/2 16:30,3.461666667,99.115271,7,29.05,53.2
2019/7/2 16:45,3.565,98.492394,7,28.46,55.5
2019/7/2 17:00,3.511666667,99.958889,7,27.14,60
2019/7/2 17:15,3.391666667,99.808542,7,26.62,61.9
2019/7/2 17:30,3.271666667,94.907713,7,26.08,61.8
2019/7/2 17:45,3.296666667,93.148965,7,25.91,60.7
2019/7/2 18:00,3.301666667,95.086943,7,25.96,59.8
2019/7/2 18:15,3.356666667,95.265825,7,26.59,57.7
2019/7/2 18:30,3.341666667,94.420463,7,26.43,58.9
2019/7/2 18:45,3.336666667,94.977549,7,26.1,59.8
2019/7/2 19:00,3.216666667,93.716168,7,25.89,58.6
2019/7/2 19:15,3.196666667,88.717665,7,25.85,59.1
2019/7/2 19:30,3.241666667,90.102255,7,25.48,61.7
2019/7/2 19:45,3.268333333,92.21158,7,25.03,61.7
2019/7/2 20:00,3.166666667,88.415297,7,24.42,62.7
2019/7/2 20:15,3.188333333,85.550189,7,24.21,62.7
2019/7/2 20:30,3.198333333,87.558981,7,24.26,61.9
2019/7/2 20:45,3.163333333,87.924977,7,23.98,62.9
2019/7/2 21:00,3.076666667,86.546387,7,23.79,63.2
2019/7/2 21:15,3.158333333,84.613013,7,23.82,63.3
2019/7/2 21:30,3.233333333,86.622293,7,23.73,63.1
2019/7/2 21:45,3.085,86.135113,7,23.57,64.1
2019/7/2 22:00,2.945,82.102948,7,22.78,67.1
2019/7/2 22:15,3.135,83.987904,7,22.3,69.3
2019/7/2 22:30,3.168333333,86.074555,7,22.83,65.8
2019/7/2 22:45,2.896666667,81.846765,7,22.66,66.5
2019/7/2 23:00,2.896666667,79.179167,7,22.56,66.9
2019/7/2 23:15,2.926666667,80.366735,7,22.53,66.5
2019/7/2 23:30,2.731666667,77.870693,7,22.29,67.3
2019/7/2 23:45,2.718333333,75.669973,7,22.15,67.1
2019/7/3 0:00,2.92,79.816974,7,22.18,65.7
2019/7/3 0:15,2.703333333,79.326235,7,22.18,65.5
2019/7/3 0:30,2.716666667,76.305896,7,22.14,65.7
2019/7/3 0:45,2.74,78.452338,7,21.91,66.6
2019/7/3 1:00,2.66,75.382325,7,21.92,66.6
2019/7/3 1:15,2.79,76.964215,7,21.86,66.9
2019/7/3 1:30,2.88,78.603034,7,21.92,67.1
2019/7/3 1:45,2.773333333,79.406746,7,21.75,68.1
2019/7/3 2:00,2.731666667,77.07026,7,21.5,69.1
2019/7/3 2:15,2.74,76.15841,7,21.12,70.9
2019/7/3 2:30,2.68,76.061294,7,20.85,71.6
2019/7/3 2:45,2.731666667,75.126351,7,20.6,72.7
2019/7/3 3:00,2.74,76.731892,7,20.39,73.5
2019/7/3 3:15,2.635,77.100469,7,19.96,75.6
2019/7/3 3:30,2.58,74.087177,7,19.64,77.9
2019/7/3 3:45,2.645,74.625078,7,19.86,76.7
2019/7/3 4:00,2.593333333,75.338512,7,19.81,76.7
2019/7/3 4:15,2.623333333,74.782471,7,20.09,75.5
2019/7/3 4:30,2.763333333,75.418883,7,20.15,74.7
2019/7/3 4:45,2.673333333,76.431616,7,20.22,74.2
2019/7/3 5:00,2.593333333,73.818715,7,19.89,76.5
2019/7/3 5:15,2.645,72.964282,7,20.84,72.4
2019/7/3 5:30,2.606666667,74.198245,7,21.69,69.3
2019/7/3 5:45,2.75,75.51544,7,22.61,66.2
2019/7/3 6:00,2.785,77.875507,7,22.93,65.8
2019/7/3 6:15,2.765,77.894972,7,22.89,66
2019/7/3 6:30,2.7,76.176828,7,22.94,65.2
2019/7/3 6:45,2.803333333,77.332024,7,23.2,64.2
2019/7/3 7:00,2.815,79.657068,7,23.46,62.9
2019/7/3 7:15,2.845,81.339631,7,23.89,60.6
2019/7/3 7:30,3.011666667,83.33119,7,24.24,59.5
2019/7/3 7:45,2.976666667,85.228634,7,23.8,61
2019/7/3 8:00,2.94,83.80958,7,23.19,63.2
2019/7/3 8:15,3.09,85.757326,7,23.08,64.3
2019/7/3 8:30,3.071666667,86.920057,7,23.22,64.4
2019/7/3 8:45,3.261666667,89.975489,7,23.15,65.1
2019/7/3 9:00,3.311666667,91.632028,7,23.23,64.7
2019/7/3 9:15,3.12,89.201986,7,24.01,60.9
2019/7/3 9:30,3.113333333,86.013928,7,24.74,57.2
2019/7/3 9:45,3.305,91.862607,7,24.67,58.1
2019/7/3 10:00,3.126666667,90.570529,7,24,61
2019/7/3 10:15,3.158333333,86.728339,7,23.66,60
2019/7/3 10:30,3.271666667,90.114394,7,23.91,59.7
2019/7/3 10:45,3.338333333,92.509623,7,24.52,60.4
2019/7/3 11:00,3.318333333,92.233208,7,25.14,58.4
2019/7/3 11:15,3.145,88.863548,7,24.92,57.4
2019/7/3 11:30,3.166666667,88.415297,7,24.8,58.6
2019/7/3 11:45,3.543333333,95.520613,7,24.71,59.1
2019/7/3 12:00,3.495,95.680658,7,24.85,60.1
2019/7/3 12:15,3.398333333,93.176523,7,25.15,60.9
2019/7/3 12:30,3.34,92.975246,7,25.4,59.9
2019/7/3 12:45,3.096666667,87.886744,7,25.71,56.9
2019/7/3 13:00,3.211666667,88.192881,7,25.71,57
2019/7/3 13:15,3.483333333,95.507078,7,25.37,61.2
2019/7/3 13:30,3.451666667,96.0837,7,24.86,63.6
2019/7/3 13:45,3.29,88.829013,7,24.4,63.6
2019/7/3 14:00,3.355,88.477389,7,24.41,63.5
2019/7/3 14:15,3.42,92.911619,7,24.73,63
2019/7/3 14:30,3.465,93.699005,7,24.98,62
2019/7/3 14:45,3.266666667,89.566447,7,24.47,64.7
2019/7/3 15:00,3.281666667,86.131345,7,24.32,64.9
2019/7/3 15:15,3.27,87.467726,7,24.1,65.9
2019/7/3 15:30,3.328333333,89.446029,7,23.55,67.8
2019/7/3 15:45,3.348333333,89.843351,7,23.15,69.5
2019/7/3 16:00,3.323333333,88.616085,7,22.87,70.7
2019/7/3 16:15,3.251666667,87.113451,7,23.18,68.9
2019/7/3 16:30,3.233333333,85.26882,7,22.88,70.6
2019/7/3 16:45,3.281666667,86.818198,7,22.61,72.1
2019/7/3 17:00,3.246666667,87.930837,7,22.66,71.4
2019/7/3 17:15,3.198333333,88.228392,7,22.42,72.7
2019/7/3 17:30,3.158333333,84.745221,7,22.26,73.7
2019/7/3 17:45,3.223333333,85.274959,7,21.82,76.1
2019/7/3 18:00,3.201666667,85.907952,7,21.46,78
2019/7/3 18:15,3.161666667,86.95222,7,21.27,78.7
2019/7/3 18:30,2.945,80.130505,7,20.78,80.7
2019/7/3 18:45,3.145,82.017763,7,20.82,80.5
2019/7/3 19:00,3.201666667,84.835778,7,20.75,80.4
2019/7/3 19:15,2.905,82.933451,7,20.89,79.2
2019/7/3 19:30,2.968333333,80.516873,7,21.01,78.7
2019/7/3 19:45,3.096666667,83.090565,7,21.04,78.2
2019/7/3 20:00,2.953333333,81.222632,7,21.1,77.9
2019/7/3 20:15,3.056666667,80.225946,7,20.9,78.5
2019/7/3 20:30,3.188333333,83.281307,7,21.06,76.7
2019/7/3 20:45,2.923333333,81.988391,7,21.01,77
2019/7/3 21:00,2.996666667,79.152934,7,20.59,79.1
2019/7/3 21:15,3.045,81.066913,7,20.72,79.4
2019/7/3 21:30,3.015,82.539967,7,20.35,82
2019/7/3 21:45,3.076666667,80.622081,7,20.39,81.6
2019/7/3 22:00,3.171666667,83.908091,7,20.37,81.9
2019/7/3 22:15,2.946666667,82.27276,7,20.25,81.3
2019/7/3 22:30,2.831666667,76.809751,7,20.28,81
2019/7/3 22:45,2.926666667,78.529081,7,20.3,80.3
2019/7/3 23:00,2.945,81.240004,7,20.1,81.4
2019/7/3 23:15,2.88,80.170272,7,20.13,81
2019/7/3 23:30,2.731666667,76.727217,7,20.04,81.7
2019/7/3 23:45,2.721666667,75.876692,7,20.29,81
2019/7/4 0:00,2.773333333,77.317094,7,20.4,79.7
2019/7/4 0:15,2.706666667,78.404338,7,19.95,82.2
2019/7/4 0:30,2.841666667,78.032621,7,19.94,81.7
2019/7/4 0:45,2.903333333,79.11833,7,20.56,78.7
2019/7/4 1:00,2.79,80.117528,7,20.61,80.9
2019/7/4 1:15,2.851666667,77.82974,7,20.69,83.1
2019/7/4 1:30,2.918333333,78.183317,7,20.49,85.7
2019/7/4 1:45,2.921666667,79.984832,7,20.23,87.4
2019/7/4 2:00,2.958333333,79.874113,7,20.13,89.4
2019/7/4 2:15,2.998333333,80.201039,7,19.85,89.3
2019/7/4 2:30,2.735,77.965715,7,19.71,89.6
2019/7/4 2:45,2.838333333,77.347024,7,19.27,90.6
2019/7/4 3:00,2.77,77.687974,7,19.37,90.2
2019/7/4 3:15,2.823333333,78.829217,7,19.35,90.8
2019/7/4 3:30,2.88,79.688045,7,19.16,91.5
2019/7/4 3:45,2.77,77.572022,7,18.92,91.7
2019/7/4 4:00,2.841666667,76.486243,7,18.88,92.1
2019/7/4 4:15,2.893333333,78.603592,7,18.83,92.3
2019/7/4 4:30,2.748333333,78.460849,7,18.73,92.4
2019/7/4 4:45,2.82,77.791787,7,18.72,92.6
2019/7/4 5:00,2.945,79.144283,7,18.67,92.5
2019/7/4 5:15,2.905,80.744591,7,18.72,93
2019/7/4 5:30,2.691666667,76.054388,7,18.59,92.9
2019/7/4 5:45,2.726666667,75.102979,7,18.56,92.6
2019/7/4 6:00,2.78,78.317548,7,18.59,92.5
2019/7/4 6:15,2.833333333,81.006077,7,18.6,92.9
2019/7/4 6:30,2.731666667,78.785473,7,18.55,93.3
2019/7/4 6:45,2.916666667,78.993308,7,18.47,94.3
2019/7/4 7:00,3.013333333,81.485234,7,18.52,94.6
2019/7/4 7:15,2.891666667,83.15803,7,18.52,94.7
2019/7/4 7:30,2.858333333,80.045738,7,18.67,94.9
2019/7/4 7:45,3.126666667,82.58671,7,18.63,94.3
2019/7/4 8:00,3.293333333,87.678282,7,18.74,94.3
2019/7/4 8:15,3.006666667,84.95487,7,18.91,94.5
2019/7/4 8:30,3.098333333,84.043159,7,19,94.9
2019/7/4 8:45,3.225,88.019022,7,18.98,95.3
2019/7/4 9:00,3.218333333,89.453704,7,19.01,95.6
2019/7/4 9:15,3.303333333,89.189009,7,19.21,95.7
2019/7/4 9:30,3.406666667,90.69555,7,19.38,95.5
2019/7/4 9:45,3.336666667,91.206382,7,19.57,95.3
2019/7/4 10:00,3.33,91.163545,7,19.34,94.6
2019/7/4 10:15,3.295,89.929512,7,19.46,94.9
2019/7/4 10:30,3.335,90.044,7,19.79,94.6
2019/7/4 10:45,3.461666667,95.202826,7,20.18,94.2
2019/7/4 11:00,3.376666667,95.6921,7,20.31,93.1
2019/7/4 11:15,3.346666667,92.180185,7,20.55,91.1
2019/7/4 11:30,3.393333333,93.749656,7,20.93,88.9
2019/7/4 11:45,3.47,98.627602,7,21.85,84.8
2019/7/4 12:00,3.425,97.922052,7,22.09,80.8
2019/7/4 12:15,3.445,94.311836,7,21.68,81.8
2019/7/4 12:30,3.46,94.867318,7,22.42,79.8
2019/7/4 12:45,3.37,94.656762,7,22.66,78.3
2019/7/4 13:00,3.338333333,92.090395,7,21.94,80.2
2019/7/4 13:15,3.4,91.08736,7,22.82,76.7
2019/7/4 13:30,3.528333333,96.593206,7,23.59,73.5
2019/7/4 13:45,3.48,97.600776,7,23.13,76.6
2019/7/4 14:00,3.348333333,92.786736,7,21.68,82.9
2019/7/4 14:15,3.373333333,89.666911,7,21.22,85.1
2019/7/4 14:30,3.44,93.59896,7,21.58,83.3
2019/7/4 14:45,3.456666667,97.380453,7,22.34,79.9
2019/7/4 15:00,3.468333333,95.240988,7,21.93,79
2019/7/4 15:15,3.405,92.931712,7,21.89,80.1
2019/7/4 15:30,3.421666667,91.094895,7,22.06,80.2
2019/7/4 15:45,3.438333333,95.136827,7,21.8,80.4
