,G_Ld,Q_Ld,1071019,1071005,1071006
2019/1/8 2:15,1.755,42.829687,7,0.77,66.1
2019/1/8 2:30,1.703333333,41.140985,7,0.64,67.7
2019/1/8 2:45,1.76,43.320077,7,0.74,66.3
2019/1/8 3:00,1.751666667,43.114963,7,0.54,67.4
2019/1/8 3:15,1.771666667,42.865617,7,0.38,66.1
2019/1/8 3:30,1.715,40.920243,7,0.47,66.4
2019/1/8 3:45,1.781666667,43.032987,7,0.48,68.1
2019/1/8 4:00,1.811666667,45.274311,7,-0.07,66.1
2019/1/8 4:15,1.863333333,46.721481,7,-0.63,67.6
2019/1/8 4:30,1.801666667,46.155673,7,-0.56,67.9
2019/1/8 4:45,1.813333333,46.53046,7,-0.68,68.3
2019/1/8 5:00,1.77,45.640795,7,-0.55,68.5
2019/1/8 5:15,1.79,46.081581,7,-0.3,68.3
2019/1/8 5:30,1.756666667,44.635178,7,-0.05,69.3
2019/1/8 5:45,1.796666667,45.350705,7,-0.29,70
2019/1/8 6:00,1.773333333,45.429821,7,-0.27,69.5
2019/1/8 6:15,1.768333333,45.079662,7,-0.61,68.5
2019/1/8 6:30,1.78,45.302566,7,-1.05,70.9
2019/1/8 6:45,1.786666667,46.294927,7,-1.72,73.3
2019/1/8 7:00,1.79,46.306369,7,-1.79,74.4
2019/1/8 7:15,1.798333333,46.070279,7,-1.46,74.8
2019/1/8 7:30,1.838333333,47.32587,7,-1.78,74.8
2019/1/8 7:45,1.791666667,46.79948,7,-1,77.1
2019/1/8 8:00,1.801666667,45.854002,7,-0.24,73.7
2019/1/8 8:15,1.763333333,45.026011,7,0.39,73
2019/1/8 8:30,1.76,44.351507,7,0.85,70.7
2019/1/8 8:45,1.801666667,45.401496,7,0.99,69.8
2019/1/8 9:00,1.78,44.408437,7,1.28,69.2
2019/1/8 9:15,1.803333333,44.99057,7,2.03,64.5
2019/1/8 9:30,1.801666667,45.024407,7,2.02,66.2
2019/1/8 9:45,1.833333333,46.659947,7,2.57,65.2
2019/1/8 10:00,1.855,48.997339,7,3.11,62.1
2019/1/8 10:15,1.825,48.510508,7,3.42,58.1
2019/1/8 10:30,1.885,49.631937,7,3.28,56.7
2019/1/8 10:45,1.9,50.424556,7,3.92,57.6
2019/1/8 11:00,1.903333333,51.947144,7,4.43,53.2
2019/1/8 11:15,1.938333333,52.172141,7,4.3,53.2
2019/1/8 11:30,1.893333333,50.960922,7,4.42,54.7
2019/1/8 11:45,1.936666667,52.046212,7,4.35,57.1
2019/1/8 12:00,1.893333333,50.643902,7,4.07,55.7
2019/1/8 12:15,1.935,50.867435,7,4.03,54.5
2019/1/8 12:30,1.906666667,50.122606,7,3.8,55.9
2019/1/8 12:45,1.903333333,50.51302,7,3.8,56.4
2019/1/8 13:00,1.935,50.867435,7,3.85,57.2
2019/1/8 13:15,1.99,53.312896,7,4.12,57
2019/1/8 13:30,1.97,53.106945,7,4.16,54.1
2019/1/8 13:45,1.98,52.713461,7,4.18,52.8
2019/1/8 14:00,1.97,53.60173,7,4.45,54.5
2019/1/8 14:15,1.98,52.216164,7,4.3,53.9
2019/1/8 14:30,2.003333333,52.663787,7,4.06,53.8
2019/1/8 14:45,2.058333333,54.885088,7,4.05,52.9
2019/1/8 15:00,1.98,52.050398,7,3.68,55.3
2019/1/8 15:15,2.005,51.700449,7,3.69,55.8
2019/1/8 15:30,1.95,51.506637,7,3.56,57.4
2019/1/8 15:45,1.97,51.375197,7,3.43,59
2019/1/8 16:00,1.96,51.442591,7,3.32,58.1
2019/1/8 16:15,2.001666667,53.625451,7,3.29,60.1
2019/1/8 16:30,1.958333333,51.398848,7,3.18,59.8
2019/1/8 16:45,1.948333333,49.505241,7,3.04,61.7
2019/1/8 17:00,1.938333333,50.46823,7,2.86,62
2019/1/8 17:15,1.95,50.60874,7,2.84,65
2019/1/8 17:30,1.888333333,48.850201,7,2.44,64.4
2019/1/8 17:45,1.958333333,51.316872,7,2.27,66.9
2019/1/8 18:00,1.93,50.735994,7,2.24,67.9
2019/1/8 18:15,1.916666667,48.540158,7,2.31,67.7
2019/1/8 18:30,1.891666667,48.302952,7,2.23,68.5
2019/1/8 18:45,1.895,50.053886,7,1.96,69.5
2019/1/8 19:00,1.926666667,49.599914,7,2.16,71.8
2019/1/8 19:15,1.958333333,49.759331,7,1.96,72.3
2019/1/8 19:30,1.941666667,50.880132,7,2.02,75.5
2019/1/8 19:45,1.898333333,49.029432,7,2.09,76.6
2019/1/8 20:00,1.908333333,49.207825,7,2.01,76.3
2019/1/8 20:15,1.951666667,50.406905,7,1.79,76.6
2019/1/8 20:30,1.923333333,49.272569,7,1.7,76.8
2019/1/8 20:45,1.931666667,49.728633,7,1.47,75.5
2019/1/8 21:00,1.893333333,48.266254,7,1.16,78.2
2019/1/8 21:15,1.875,46.700062,7,1.49,72.9
2019/1/8 21:30,1.898333333,48.711575,7,1.63,70.3
2019/1/8 21:45,1.906666667,49.96298,7,1.61,69.5
2019/1/8 22:00,1.935,49.166454,7,1.63,68.3
2019/1/8 22:15,1.911666667,49.453823,7,1.91,67
2019/1/8 22:30,1.876666667,47.841375,7,2.06,63.1
2019/1/8 22:45,1.856666667,48.108721,7,1.99,61.6
2019/1/8 23:00,1.95,50.527113,7,1.96,63
2019/1/8 23:15,1.905,48.244696,7,1.7,63.9
2019/1/8 23:30,1.886666667,47.938351,7,1.44,62.2
2019/1/8 23:45,1.875,48.426788,7,1.42,59.8
2019/1/9 0:00,1.875,47.877375,7,1.45,58.8
2019/1/9 0:15,1.851666667,46.583971,7,1.38,60
2019/1/9 0:30,1.906666667,48.286905,7,1.28,59
2019/1/9 0:45,1.87,47.123476,7,1.19,58.2
2019/1/9 1:00,1.868333333,46.221184,7,1.08,59.9
2019/1/9 1:15,1.868333333,47.237894,7,1.09,59.5
2019/1/9 1:30,1.845,46.80241,7,0.92,58.4
2019/1/9 1:45,1.885,48.290533,7,0.82,60
2019/1/9 2:00,1.863333333,47.033477,7,0.74,56.7
2019/1/9 2:15,1.868333333,48.645646,7,0.73,56
2019/1/9 2:30,1.881666667,48.283905,7,0.6,54.2
2019/1/9 2:45,1.913333333,49.737215,7,0.71,56.9
2019/1/9 3:00,1.876666667,47.605704,7,0.74,56.6
2019/1/9 3:15,1.873333333,47.521146,7,0.81,58.6
2019/1/9 3:30,1.916666667,48.139,7,0.87,59.4
2019/1/9 3:45,1.88,46.824596,7,0.65,59.7
2019/1/9 4:00,1.873333333,46.972222,7,0.48,62.2
2019/1/9 4:15,1.885,46.712411,7,0.4,64.4
2019/1/9 4:30,1.883333333,47.144127,7,0.43,65.5
2019/1/9 4:45,1.88,47.21808,7,0.32,68.8
2019/1/9 5:00,1.875,48.112838,7,-0.04,77.7
2019/1/9 5:15,1.925,48.831783,7,-0.16,79.2
2019/1/9 5:30,1.926666667,49.196663,7,-0.03,80.5
2019/1/9 5:45,1.92,49.669402,7,-0.14,81.6
2019/1/9 6:00,1.963333333,49.47545,7,-0.2,82.5
2019/1/9 6:15,1.926666667,49.680564,7,-0.23,81.2
2019/1/9 6:30,1.946666667,50.277767,7,-0.14,81.9
2019/1/9 6:45,1.921666667,49.551635,7,-0.41,83.2
2019/1/9 7:00,1.951666667,50.325208,7,-0.55,84
2019/1/9 7:15,1.923333333,50.882783,7,-0.55,84.7
2019/1/9 7:30,1.911666667,51.134292,7,-0.58,84.5
2019/1/9 7:45,1.916666667,51.50873,7,-0.58,82.1
2019/1/9 8:00,1.921666667,51.964864,7,-0.16,75.7
2019/1/9 8:15,1.856666667,49.740843,7,0.12,70.5
2019/1/9 8:30,1.863333333,48.281464,7,0.68,62.5
2019/1/9 8:45,1.836666667,48.974386,7,0.96,59.3
2019/1/9 9:00,1.895,50.450509,7,1.13,57.5
2019/1/9 9:15,1.901666667,49.513543,7,1.22,54.1
2019/1/9 9:30,1.856666667,46.8652,7,1.43,52.5
2019/1/9 9:45,1.905,47.36752,7,1.35,53.3
2019/1/9 10:00,1.96,51.852819,7,1.14,59.8
2019/1/9 10:15,1.858333333,47.996327,7,0.79,60.3
2019/1/9 10:30,1.86,47.105058,7,1.35,56.1
2019/1/9 10:45,1.905,49.919306,7,1.6,47.9
2019/1/9 11:00,1.926666667,50.729018,7,1.47,49
2019/1/9 11:15,1.916666667,51.02734,7,1.55,44.8
2019/1/9 11:30,1.945,51.618822,7,1.81,44.6
2019/1/9 11:45,1.845,48.424276,7,1.83,43.8
2019/1/9 12:00,1.93,49.928096,7,2.17,44.3
2019/1/9 12:15,1.965,50.833528,7,2.26,42.1
2019/1/9 12:30,1.918333333,50.509602,7,2.25,42
2019/1/9 12:45,1.961666667,51.56845,7,2.13,44.6
2019/1/9 13:00,1.966666667,51.370592,7,1.96,47.5
2019/1/9 13:15,1.883333333,48.090163,7,1.94,48.1
2019/1/9 13:30,2.01,52.839041,7,2.01,47.8
2019/1/9 13:45,2.048333333,54.446953,7,2,48.2
2019/1/9 14:00,1.923333333,49.916655,7,1.96,48.9
2019/1/9 14:15,1.913333333,48.295556,7,1.91,49.7
2019/1/9 14:30,1.965,52.478626,7,1.86,50.5
2019/1/9 14:45,2.013333333,51.241105,7,2.05,48.8
2019/1/9 15:00,1.933333333,49.447823,7,2.16,46.2
2019/1/9 15:15,1.945,50.886062,7,1.94,47.5
2019/1/9 15:30,1.968333333,50.672576,7,1.86,50
2019/1/9 15:45,1.988333333,50.771296,7,1.75,49.5
2019/1/9 16:00,1.966666667,50.465021,7,1.56,51.2
2019/1/9 16:15,2.031666667,53.32357,7,1.47,50.9
2019/1/9 16:30,2.02,52.594578,7,1.28,53.6
2019/1/9 16:45,2.005,51.784378,7,1.1,54.5
2019/1/9 17:00,2.001666667,51.446917,7,1,54
2019/1/9 17:15,1.978333333,51.509707,7,1,53.2
2019/1/9 17:30,2.018333333,52.044259,7,0.95,52.3
2019/1/9 17:45,1.991666667,51.273268,7,1.01,53.6
2019/1/9 18:00,2.018333333,51.621822,7,0.97,53.7
2019/1/9 18:15,1.955,49.510961,7,0.84,53.5
2019/1/9 18:30,1.973333333,49.727447,7,0.92,53.2
2019/1/9 18:45,1.96,49.719634,7,0.76,51.3
2019/1/9 19:00,1.985,50.852365,7,0.99,48.8
2019/1/9 19:15,1.966666667,50.218047,7,1.39,51.8
2019/1/9 19:30,1.948333333,48.526554,7,2.12,52.5
2019/1/9 19:45,1.96,48.48895,7,2.08,51.8
2019/1/9 20:00,1.95,49.221081,7,1.85,51.1
2019/1/9 20:15,1.93,47.827562,7,2.03,51.5
2019/1/9 20:30,1.941666667,48.604344,7,2.13,51.9
2019/1/9 20:45,1.965,49.270685,7,2.26,51.8
2019/1/9 21:00,1.91,47.251987,7,2.11,50.5
2019/1/9 21:15,1.97,49.066199,7,1.97,49.5
2019/1/9 21:30,1.943333333,48.076629,7,1.83,48
2019/1/9 21:45,1.921666667,48.023257,7,1.77,47.9
2019/1/9 22:00,1.983333333,49.481311,7,2.1,50.2
2019/1/9 22:15,1.93,48.958619,7,2.41,50.5
2019/1/9 22:30,1.911666667,48.093442,7,2.34,49.7
2019/1/9 22:45,1.891666667,47.35273,7,2.16,47.8
2019/1/9 23:00,1.901666667,47.921468,7,2.26,48.4
2019/1/9 23:15,1.921666667,47.701493,7,2.23,49.9
2019/1/9 23:30,1.921666667,48.827667,7,2.29,48.5
2019/1/9 23:45,1.898333333,47.042826,7,2.42,49.3
2019/1/10 0:00,1.873333333,46.501716,7,2.29,47.3
2019/1/10 0:15,1.915,48.658273,7,2.38,49.1
2019/1/10 0:30,1.926666667,48.954712,7,2.36,47.5
2019/1/10 0:45,1.951666667,50.243512,7,2.34,48.7
2019/1/10 1:00,1.935,49.328452,7,2.26,48.3
2019/1/10 1:15,1.965,50.257744,7,2.56,48.7
2019/1/10 1:30,1.96,50.211907,7,2.77,48.4
2019/1/10 1:45,1.966666667,50.794319,7,2.94,48.2
2019/1/10 2:00,1.961666667,50.583066,7,2.74,49.5
2019/1/10 2:15,1.955,51.147687,7,3.06,51.9
2019/1/10 2:30,1.971666667,51.666263,7,3.15,50.1
2019/1/10 2:45,1.958333333,51.15292,7,2.8,50.5
2019/1/10 3:00,1.933333333,50.499904,7,2.78,49.8
2019/1/10 3:15,1.925,49.476427,7,3.14,49.9
2019/1/10 3:30,1.91,48.691133,7,2.96,50.4
2019/1/10 3:45,1.885,49.1585,7,2.86,49.7
2019/1/10 4:00,1.903333333,48.999223,7,3.11,49.7
2019/1/10 4:15,1.903333333,49.955305,7,3.26,50.8
2019/1/10 4:30,1.91,49.250802,7,3.2,49.3
2019/1/10 4:45,1.95,50.690367,7,3.33,50.3
2019/1/10 5:00,1.905,49.520589,7,3.27,50.2
2019/1/10 5:15,1.873333333,48.618995,7,3.64,50.6
2019/1/10 5:30,1.91,49.890422,7,3.58,49.8
2019/1/10 5:45,1.878333333,49.220523,7,3.23,50
2019/1/10 6:00,1.903333333,48.919549,7,2.63,47.4
2019/1/10 6:15,1.855,48.298487,7,1.95,50.5
2019/1/10 6:30,1.856666667,48.108721,7,1.93,55.6
2019/1/10 6:45,1.86,48.117233,7,1.78,57.3
2019/1/10 7:00,1.798333333,47.801678,7,0.4,63.6
2019/1/10 7:15,1.815,47.408962,7,-0.27,67.3
2019/1/10 7:30,1.811666667,47.701075,7,1.22,64.8
2019/1/10 7:45,1.818333333,47.267684,7,3.8,55.1
2019/1/10 8:00,1.813333333,47.972676,7,3.23,53.6
2019/1/10 8:15,1.811666667,48.156093,7,0.64,64.7
2019/1/10 8:30,1.823333333,47.702958,7,1.35,61.4
2019/1/10 8:45,1.888333333,50.273023,7,2.71,56.1
2019/1/10 9:00,1.745,48.429299,7,3.29,51.8
2019/1/10 9:15,1.655,50.711716,7,4.64,51.9
2019/1/10 9:30,1.631666667,51.567683,7,5.25,50.7
2019/1/10 9:45,1.666666667,52.673833,7,5.38,48.8
2019/1/10 10:00,1.703333333,53.190944,7,5.73,47.6
2019/1/10 10:15,1.683333333,53.059643,7,6.21,48.4
2019/1/10 10:30,1.666666667,52.045933,7,6.3,47.2
2019/1/10 10:45,1.681666667,52.303163,7,6.07,48.1
2019/1/10 11:00,1.715,54.344954,7,6.78,48.1
2019/1/10 11:15,1.728333333,54.116329,7,7.15,47.3
2019/1/10 11:30,1.753333333,54.532138,7,7.29,47.5
2019/1/10 11:45,1.685,51.772029,7,7.5,47.2
2019/1/10 12:00,1.68,50.84483,7,7.86,46.6
2019/1/10 12:15,1.67,52.289838,7,7.67,47.8
2019/1/10 12:30,1.726666667,53.702752,7,7.99,50
2019/1/10 12:45,1.728333333,51.801192,7,8.06,49.2
2019/1/10 13:00,1.706666667,52.080538,7,8.03,49.5
2019/1/10 13:15,1.731666667,53.350849,7,8.05,50.1
2019/1/10 13:30,1.745,53.104224,7,8.04,50.4
2019/1/10 13:45,1.763333333,54.105027,7,8.07,50.9
2019/1/10 14:00,1.696666667,51.207198,7,8.06,50.1
2019/1/10 14:15,1.716666667,51.451521,7,8.07,50.5
2019/1/10 14:30,1.691666667,52.614183,7,8.12,51.6
2019/1/10 14:45,1.745,52.738995,7,8.1,49.9
2019/1/10 15:00,1.728333333,51.728844,7,7.9,48.7
2019/1/10 15:15,1.703333333,52.691833,7,7.74,50.3
2019/1/10 15:30,1.773333333,53.96647,7,7.47,51.3
2019/1/10 15:45,1.756666667,53.385732,7,7.14,53.3
2019/1/10 16:00,1.75,53.76917,7,6.93,53.4
2019/1/10 16:15,1.748333333,53.27885,7,6.76,52.9
2019/1/10 16:30,1.771666667,54.138236,7,6.55,52.8
2019/1/10 16:45,1.73,52.937412,7,6.36,54
2019/1/10 17:00,1.715,52.980946,7,5.98,54.7
2019/1/10 17:15,1.71,52.253838,7,5.85,53.8
2019/1/10 17:30,1.66,50.864923,7,5.54,55.9
2019/1/10 17:45,1.688333333,52.298489,7,6.2,55.6
2019/1/10 18:00,1.671666667,51.36236,7,5.92,55.3
2019/1/10 18:15,1.676666667,51.235245,7,5.42,56.8
2019/1/10 18:30,1.718333333,51.069898,7,5.55,56.1
2019/1/10 18:45,1.673333333,51.06334,7,5.5,59.5
2019/1/10 19:00,1.671666667,49.333057,7,5.64,57
2019/1/10 19:15,1.651666667,49.91819,7,5.76,57.5
2019/1/10 19:30,1.715,52.621997,7,4.91,59.9
2019/1/10 19:45,1.686666667,51.399615,7,4.83,62.1
2019/1/10 20:00,1.653333333,49.484101,7,4.94,61.4
2019/1/10 20:15,1.675,49.431428,7,5.27,60.4
2019/1/10 20:30,1.628333333,49.62196,7,5.69,62.6
2019/1/10 20:45,1.66,50.864923,7,5.5,64.1
2019/1/10 21:00,1.665,50.669646,7,5.51,68
2019/1/10 21:15,1.663333333,49.156756,7,6.15,66.3
2019/1/10 21:30,1.603333333,47.383567,7,6.44,65.7
2019/1/10 21:45,1.64,49.428288,7,6.47,64.3
2019/1/10 22:00,1.67,50.332464,7,6.22,65.4
2019/1/10 22:15,1.706666667,50.866039,7,6.6,66.1
2019/1/10 22:30,1.683333333,50.593391,7,6.53,63.6
2019/1/10 22:45,1.69,50.581531,7,6.6,64.2
2019/1/10 23:00,1.656666667,49.722564,7,6.76,64.4
2019/1/10 23:15,1.721666667,53.042759,7,6.82,64.8
2019/1/10 23:30,1.706666667,52.151979,7,6.62,64.8
2019/1/10 23:45,1.688333333,51.026363,7,6.26,64.6
2019/1/11 0:00,1.67,50.122745,7,5.83,63.3
2019/1/11 0:15,1.648333333,49.403451,7,5.7,63.6
2019/1/11 0:30,1.61,48.254534,7,5.59,63
2019/1/11 0:45,1.661666667,50.081304,7,5.58,61.7
2019/1/11 1:00,1.65,49.246197,7,5.5,59.9
2019/1/11 1:15,1.695,50.589275,7,5.29,60.8
2019/1/11 1:30,1.678333333,50.302604,7,5.47,56.3
2019/1/11 1:45,1.711666667,51.946516,7,5.76,47.7
2019/1/11 2:00,1.683333333,51.368499,7,5.57,48.1
2019/1/11 2:15,1.701666667,51.500567,7,5.73,48
2019/1/11 2:30,1.651666667,50.678716,7,5.91,51.3
2019/1/11 2:45,1.693333333,51.886307,7,5.15,47.7
2019/1/11 3:00,1.663333333,50.27079,7,4.54,50.8
2019/1/11 3:15,1.675,50.623391,7,4.27,53
2019/1/11 3:30,1.671666667,50.382696,7,4.28,52.5
2019/1/11 3:45,1.691666667,50.702227,7,3.95,54.2
2019/1/11 4:00,1.653333333,49.55331,7,3.92,54.2
2019/1/11 4:15,1.658333333,50.327929,7,3.65,55
2019/1/11 4:30,1.636666667,49.259313,7,3.86,57.1
2019/1/11 4:45,1.68,50.000933,7,4.26,57.4
2019/1/11 5:00,1.655,50.226768,7,4.4,57.5
2019/1/11 5:15,1.663333333,49.853027,7,4.56,54.8
2019/1/11 5:30,1.661666667,49.942189,7,4.76,52.6
2019/1/11 5:45,1.665,49.90298,7,4.46,51.8
2019/1/11 6:00,1.666666667,49.743633,7,4.82,50.2
2019/1/11 6:15,1.648333333,49.403451,7,4.91,49.7
2019/1/11 6:30,1.665,50.321162,7,5.04,47.1
2019/1/11 6:45,1.625,48.500042,7,4.81,46
2019/1/11 7:00,1.658333333,50.189094,7,4.35,53.8
2019/1/11 7:15,1.603333333,48.524531,7,3.75,61.1
2019/1/11 7:30,1.628333333,48.531368,7,3.56,61.5
2019/1/11 7:45,1.565,46.185185,7,3.45,58.3
2019/1/11 8:00,1.62,48.757691,7,3.51,56
2019/1/11 8:15,1.606666667,48.423648,7,3.6,53.6
2019/1/11 8:30,1.623333333,48.790063,7,3.65,52.5
2019/1/11 8:45,1.533333333,44.865548,7,3.59,52.8
2019/1/11 9:00,1.646666667,50.111722,7,3.42,51.4
2019/1/11 9:15,1.668333333,50.282232,7,3.52,50
2019/1/11 9:30,1.605,47.701563,7,3.63,47.6
2019/1/11 9:45,1.746666667,53.886099,7,3.91,46.7
2019/1/11 10:00,1.681666667,51.17685,7,4.03,44.6
2019/1/11 10:15,1.62,48.486438,7,3.98,45.7
2019/1/11 10:30,1.715,52.909156,7,3.9,47.7
2019/1/11 10:45,1.72,53.639404,7,3.62,48
2019/1/11 11:00,1.708333333,52.488952,7,3.63,47.2
2019/1/11 11:15,1.746666667,55.421524,7,3.55,46.5
2019/1/11 11:30,1.775,56.46914,7,3.71,46.1
2019/1/11 11:45,1.748333333,54.083887,7,3.83,45.3
2019/1/11 12:00,1.761666667,55.749985,7,3.83,43.8
2019/1/11 12:15,1.73,55.182364,7,3.84,44.7
2019/1/11 12:30,1.753333333,55.633056,7,3.72,47.6
2019/1/11 12:45,1.771666667,55.695637,7,3.63,47.1
2019/1/11 13:00,1.743333333,54.148143,7,3.78,48.3
2019/1/11 13:15,1.78,55.808589,7,3.68,46.4
2019/1/11 13:30,1.808333333,57.60529,7,3.73,47.7
2019/1/11 13:45,1.95,57.383781,7,3.65,49.1
2019/1/11 14:00,1.858333333,53.752775,7,3.61,46.4
2019/1/11 14:15,1.768333333,54.998668,7,3.62,46.1
2019/1/11 14:30,1.716666667,54.038469,7,3.67,46.4
2019/1/11 14:45,1.725,54.228584,7,3.73,46
2019/1/11 15:00,1.746666667,54.251676,7,3.78,46.1
2019/1/11 15:15,1.743333333,54.877902,7,3.45,45.9
2019/1/11 15:30,1.795,55.978332,7,3.17,48.6
2019/1/11 15:45,1.841666667,59.360968,7,3.01,50.2
2019/1/11 16:00,1.753333333,55.192689,7,2.95,49.8
2019/1/11 16:15,1.783333333,55.166596,7,2.74,50.9
2019/1/11 16:30,1.671666667,52.342023,7,2.68,52.5
2019/1/11 16:45,1.76,55.181526,7,2.43,55.2
2019/1/11 17:00,1.753333333,54.458744,7,2.25,57.2
2019/1/11 17:15,1.64,51.213198,7,2.17,55.5
2019/1/11 17:30,1.7,53.513824,7,2.18,57.2
2019/1/11 17:45,1.703333333,53.262245,7,2.23,58.4
2019/1/11 18:00,1.718333333,53.155851,7,2.09,60.2
2019/1/11 18:15,1.62,50.249581,7,1.98,61.5
2019/1/11 18:30,1.693333333,53.020434,7,1.86,59.5
2019/1/11 18:45,1.7,52.517556,7,1.97,59.2
2019/1/11 19:00,1.663333333,51.73296,7,2.01,58.5
2019/1/11 19:15,1.655,52.028003,7,2.15,58.7
2019/1/11 19:30,1.678333333,53.60459,7,2,56.4
2019/1/11 19:45,1.725,54.228584,7,1.97,58.6
2019/1/11 20:00,1.685,53.041643,7,2,59.8
2019/1/11 20:15,1.71,52.898063,7,1.95,59.3
2019/1/11 20:30,1.636666667,50.423998,7,1.86,59.9
2019/1/11 20:45,1.601666667,49.077501,7,1.78,58.2
2019/1/11 21:00,1.668333333,51.190106,7,1.3,58.9
2019/1/11 21:15,1.676666667,50.743948,7,1.33,59.7
2019/1/11 21:30,1.655,50.711716,7,1.24,59.8
2019/1/11 21:45,1.661666667,50.70732,7,1.45,61.3
2019/1/11 22:00,1.648333333,50.921434,7,1.71,60.7
2019/1/11 22:15,1.67,52.219931,7,1.53,61.5
2019/1/11 22:30,1.646666667,51.352453,7,1.55,61.5
2019/1/11 22:45,1.675,51.394662,7,1.48,62.1
2019/1/11 23:00,1.693333333,51.602775,7,1.7,61.5
2019/1/11 23:15,1.645,50.267581,7,1.77,62.8
2019/1/11 23:30,1.653333333,50.522229,7,1.86,62
2019/1/11 23:45,1.618333333,50.130141,7,1.39,63.5
2019/1/12 0:00,1.681666667,52.232768,7,1.01,65.4
2019/1/12 0:15,1.7,52.090584,7,0.95,66.3
2019/1/12 0:30,1.665,51.087828,7,1.03,64.2
2019/1/12 0:45,1.65,50.42037,7,0.95,64
2019/1/12 1:00,1.603333333,49.195686,7,1.07,63.7
2019/1/12 1:15,1.665,51.296918,7,1.35,63.7
2019/1/12 1:30,1.65,50.144094,7,1.38,64.2
2019/1/12 1:45,1.615,48.133977,7,1.61,63.6
2019/1/12 2:00,1.665,49.484799,7,1.49,63.1
2019/1/12 2:15,1.625,49.928515,7,1.54,61.7
2019/1/12 2:30,1.63,50.013909,7,1.41,60.7
2019/1/12 2:45,1.68,51.548078,7,1.39,60.9
2019/1/12 3:00,1.648333333,50.576438,7,0.66,66.8
2019/1/12 3:15,1.67,49.913027,7,0.43,68.4
2019/1/12 3:30,1.64,49.428288,7,0.25,70.4
2019/1/12 3:45,1.621666667,49.486683,7,0.42,69.6
2019/1/12 4:00,1.63,50.218605,7,0.5,68.4
2019/1/12 4:15,1.646666667,50.732087,7,0.33,69.4
2019/1/12 4:30,1.675,50.693507,7,0.26,68.6
2019/1/12 4:45,1.64,50.046142,7,0.13,66.2
2019/1/12 5:00,1.638333333,49.652379,7,0.14,67.8
2019/1/12 5:15,1.6,48.22272,7,0.38,65.9
2019/1/12 5:30,1.621666667,49.690332,7,0.36,66.1
2019/1/12 5:45,1.663333333,50.201163,7,0.19,67.8
2019/1/12 6:00,1.658333333,50.95269,7,0.18,69
2019/1/12 6:15,1.655,52.097282,7,0.1,70.5
2019/1/12 6:30,1.631666667,51.567683,7,-0.11,70.6
2019/1/12 6:45,1.596666667,51.26357,7,-0.19,69.1
2019/1/12 7:00,1.665,53.248432,7,-0.13,67.8
2019/1/12 7:15,1.616666667,52.04105,7,0.01,66.2
2019/1/12 7:30,1.626666667,52.090584,7,0.15,65.4
2019/1/12 7:45,1.571666667,51.053014,7,0.5,64.3
2019/1/12 8:00,1.533333333,49.165965,7,0.67,62.6
2019/1/12 8:15,1.566666667,49.906887,7,1.04,59
2019/1/12 8:30,1.588333333,51.793866,7,1.54,58.1
2019/1/12 8:45,1.58,51.125292,7,2,58.6
2019/1/12 9:00,1.586666667,51.341011,7,2.42,57.2
2019/1/12 9:15,1.613333333,51.79868,7,2.88,53.8
2019/1/12 9:30,1.565,49.395219,7,3.36,53
2019/1/12 9:45,1.596666667,50.795715,7,3.79,51.5
2019/1/12 10:00,1.603333333,51.611845,7,4.21,51.2
2019/1/12 10:15,1.59,50.650181,7,4.36,47.8
2019/1/12 10:30,1.62,51.266779,7,4.5,47.7
2019/1/12 10:45,1.593333333,50.356185,7,4.74,48.7
2019/1/12 11:00,1.561666667,50.270581,7,4.88,46.2
2019/1/12 11:15,1.636666667,52.068259,7,5.04,46
2019/1/12 11:30,1.635,51.741472,7,5.24,45.5
2019/1/12 11:45,1.66,52.463138,7,5.38,44.4
2019/1/12 12:00,1.601666667,50.150233,7,5.41,43.9
2019/1/12 12:15,1.59,51.315755,7,5.2,43.3
2019/1/12 12:30,1.661666667,52.30714,7,5.12,45.3
2019/1/12 12:45,1.676666667,52.147653,7,5.2,46.2
2019/1/12 13:00,1.621666667,50.504927,7,5.25,45.4
2019/1/12 13:15,1.608333333,50.29165,7,5.33,45.3
2019/1/12 13:30,1.618333333,51.349522,7,5.41,46.7
2019/1/12 13:45,1.586666667,49.082803,7,5.44,47.4
2019/1/12 14:00,1.633333333,50.321301,7,5.35,48.3
2019/1/12 14:15,1.583333333,48.51574,7,5.47,48.9
2019/1/12 14:30,1.61,50.074188,7,5.46,49.4
2019/1/12 14:45,1.585,49.23029,7,5.41,50.3
2019/1/12 15:00,1.678333333,51.707705,7,5.34,51.2
2019/1/12 15:15,1.621666667,49.554566,7,5.34,51.9
2019/1/12 15:30,1.64,50.595345,7,5.21,51.5
2019/1/12 15:45,1.623333333,50.013212,7,5.09,54
2019/1/12 16:00,1.588333333,48.868411,7,4.92,52.9
2019/1/12 16:15,1.593333333,49.622518,7,4.86,53.4
2019/1/12 16:30,1.656666667,50.970829,7,4.77,53.2
2019/1/12 16:45,1.66,51.142874,7,4.83,54.3
2019/1/12 17:00,1.633333333,49.705959,7,4.69,54.3
2019/1/12 17:15,1.623333333,50.21707,7,4.43,54.2
2019/1/12 17:30,1.583333333,48.316905,7,3.62,57.1
2019/1/12 17:45,1.596666667,49.659495,7,3.46,56.8
2019/1/12 18:00,1.606666667,49.566984,7,3.64,55.3
