,G_Ld,Q_Ld,1071019,1071005,1071006
2019/7/9 12:15,0.108,3.51724465,7,18.58,66.5
2019/7/9 12:30,0.11175,3.54113625,7,18.65,66.8
2019/7/9 12:45,0.110416667,3.53123985,7,18.74,65.5
2019/7/9 13:00,0.110416667,3.54510595,7,18.56,65
2019/7/9 13:15,0.10975,3.5191074,7,18.64,64.6
2019/7/9 13:30,0.10575,3.39970175,7,19,62.9
2019/7/9 13:45,0.107666667,3.45230585,7,18.68,63.9
2019/7/9 14:00,0.105583334,3.38108455,7,18.85,62.8
2019/7/9 14:15,0.105833333,3.4333921,7,18.76,62.8
2019/7/9 14:30,0.10525,3.4144679,7,18.46,64
2019/7/9 14:45,0.101833334,3.33772805,7,18.46,63.6
2019/7/9 15:00,0.1035,3.36636025,7,18.78,62.4
2019/7/9 15:15,0.106666667,3.44703145,7,18.75,66.1
2019/7/9 15:30,0.110666667,3.52070505,7,18.41,68.9
2019/7/9 15:45,0.111166667,3.50869125,7,18.2,69.8
2019/7/9 16:00,0.115583333,3.57067895,7,18.3,70.6
2019/7/9 16:15,0.112333334,3.3997436,7,18.32,71.9
2019/7/9 16:30,0.109833333,3.3654603,7,18.26,71.6
2019/7/9 16:45,0.109083333,3.37900895,7,18.28,70.9
2019/7/9 17:00,0.113916667,3.5239597,7,18.21,69.8
2019/7/9 17:15,0.109333334,3.3592929,7,18.03,71.7
2019/7/9 17:30,0.103666667,3.30668885,7,17.97,70.9
2019/7/9 17:45,0.105916667,3.38732515,7,17.98,70.8
2019/7/9 18:00,0.103333334,3.2311734,7,17.87,70.9
2019/7/9 18:15,0.103583333,3.29969475,7,17.63,71.3
2019/7/9 18:30,0.104083334,3.28512395,7,17.6,71
2019/7/9 18:45,0.108333333,3.43286885,7,17.5,72.3
2019/7/9 19:00,0.105083333,3.32988275,7,17.49,71.8
2019/7/9 19:15,0.1055,3.36075105,7,17.39,72.4
2019/7/9 19:30,0.105416667,3.3272072,7,17.19,73.7
2019/7/9 19:45,0.108083333,3.43851995,7,17.14,73.7
2019/7/9 20:00,0.107333333,3.39219485,7,17.09,73.8
2019/7/9 20:15,0.10425,3.36457075,7,16.94,74.5
2019/7/9 20:30,0.107666667,3.4342781,7,16.89,74.9
2019/7/9 20:45,0.105,3.3755904,7,16.84,75.4
2019/7/9 21:00,0.108083333,3.43399555,7,16.85,75.7
2019/7/9 21:15,0.106833333,3.41216905,7,16.7,76.1
2019/7/9 21:30,0.10675,3.3961018,7,16.59,77.4
2019/7/9 21:45,0.1065,3.41489695,7,16.56,78.1
2019/7/9 22:00,0.1035,3.3403652,7,16.58,78.7
2019/7/9 22:15,0.10625,3.37574735,7,16.58,78.9
2019/7/9 22:30,0.107166667,3.3779555,7,16.48,80
2019/7/9 22:45,0.111583334,3.44243735,7,16.85,78.3
2019/7/9 23:00,0.110166667,3.4817404,7,17.06,78.2
2019/7/9 23:15,0.105833333,3.27833565,7,17.11,78.2
2019/7/9 23:30,0.10925,3.4024645,7,17.04,78.4
2019/7/9 23:45,0.106416667,3.27413225,7,16.75,80.1
2019/7/10 0:00,0.111,3.41050165,7,16.94,79.4
2019/7/10 0:15,0.113,3.495603,7,16.76,80
2019/7/10 0:30,0.108333333,3.34217215,7,16.55,81.5
2019/7/10 0:45,0.110416667,3.4480431,7,16.73,80.6
2019/7/10 1:00,0.10675,3.29332505,7,17.08,78.4
2019/7/10 1:15,0.108333333,3.33763735,7,16.56,79.9
2019/7/10 1:30,0.111416667,3.44195945,7,16.4,81
2019/7/10 1:45,0.10825,3.39850875,7,16.22,81.2
2019/7/10 2:00,0.10575,3.2713276,7,16.4,80.1
2019/7/10 2:15,0.107333333,3.36523705,7,16.73,78.5
2019/7/10 2:30,0.10625,3.3268235,7,17.15,76.1
2019/7/10 2:45,0.109583333,3.40825865,7,16.83,77.7
2019/7/10 3:00,0.109833333,3.42063175,7,17.1,76
2019/7/10 3:15,0.104416667,3.1951145,7,17.23,75.4
2019/7/10 3:30,0.10575,3.2757543,7,16.9,77.3
2019/7/10 3:45,0.104416667,3.28253215,7,17.09,76.7
2019/7/10 4:00,0.108416667,3.3674347,7,17.08,77.3
2019/7/10 4:15,0.109833333,3.4252294,7,17.32,77.2
2019/7/10 4:30,0.108833333,3.34848605,7,17.1,78.6
2019/7/10 4:45,0.1085,3.3064377,7,17.14,78.5
2019/7/10 5:00,0.10625,3.24676625,7,16.74,79.5
2019/7/10 5:15,0.108583334,3.39533785,7,16.65,79.3
2019/7/10 5:30,0.106583333,3.332799,7,16.77,78.7
2019/7/10 5:45,0.108166667,3.32797465,7,17.04,77.2
2019/7/10 6:00,0.106666667,3.2684288,7,16.97,77.6
2019/7/10 6:15,0.106166667,3.26644045,7,17.05,76.6
2019/7/10 6:30,0.1085,3.3563976,7,17.15,74.9
2019/7/10 6:45,0.104833334,3.2385826,7,17.22,74.6
2019/7/10 7:00,0.10875,3.3686835,7,17.67,72.5
2019/7/10 7:15,0.108416667,3.4309712,7,17.91,69.8
2019/7/10 7:30,0.105583334,3.3324676,7,18.32,67.1
2019/7/10 7:45,0.103583333,3.3213747,7,18.4,66.6
2019/7/10 8:00,0.108,3.4539523,7,18.23,68.9
2019/7/10 8:15,0.107916667,3.4151481,7,18.38,68.7
2019/7/10 8:30,0.120166667,3.74245145,7,18.57,69.6
2019/7/10 8:45,0.119333333,3.6815312,7,18.75,68.8
2019/7/10 9:00,0.119083334,3.63393985,7,19.23,65.6
2019/7/10 9:15,0.113166667,3.49128445,7,19.5,64.7
2019/7/10 9:30,0.11425,3.56774875,7,19.35,63.4
2019/7/10 9:45,0.115,3.6296806,7,20.03,59.6
2019/7/10 10:00,0.119916667,3.85513855,7,19.55,64.5
2019/7/10 10:15,0.115083333,3.49260655,7,19.68,63.8
2019/7/10 10:30,0.113166667,3.44865005,7,19.47,62.9
2019/7/10 10:45,0.116166667,3.7005426,7,20.73,57.9
2019/7/10 11:00,0.115666667,3.74271655,7,21.71,54.1
2019/7/10 11:15,0.1165,3.76968135,7,21.71,56.2
2019/7/10 11:30,0.1245,3.93473535,7,21.03,61.6
2019/7/10 11:45,0.11975,3.594131,7,21.08,61.1
2019/7/10 12:00,0.118916667,3.64876525,7,20.61,62.4
2019/7/10 12:15,0.11875,3.7977485,7,20.73,61.6
2019/7/10 12:30,0.121333334,3.7686279,7,21.33,59.7
2019/7/10 12:45,0.119416667,3.67410455,7,21.5,58.9
2019/7/10 13:00,0.116416667,3.479466,7,21.35,59.6
2019/7/10 13:15,0.11975,3.71944935,7,20.98,59.6
2019/7/10 13:30,0.1175,3.5511931,7,21.15,58.7
2019/7/10 13:45,0.11625,3.5961403,7,21.04,58.3
2019/7/10 14:00,0.113333333,3.53437935,7,21.79,56.8
2019/7/10 14:15,0.125583333,4.0741117,7,21.68,58.7
2019/7/10 14:30,0.121416667,3.23247105,7,21.63,57.3
2019/7/10 14:45,0.122666667,3.70221005,7,21.78,55.9
2019/7/10 15:00,0.113416667,3.62718295,7,21.86,56.2
2019/7/10 15:15,0.115666667,3.5732533,7,22.06,55.2
2019/7/10 15:30,0.119,3.6513222,7,22.56,53.4
2019/7/10 15:45,0.111833333,3.585909,7,22.88,51.6
2019/7/10 16:00,0.106833333,3.3227282,7,22.19,52.5
2019/7/10 16:15,0.112416667,3.49167515,7,21.18,56.2
2019/7/10 16:30,0.118416667,3.74247585,7,20.74,57.6
2019/7/10 16:45,0.121666667,3.8350039,7,20.9,58.4
2019/7/10 17:00,0.113583333,3.55643955,7,20.69,60.2
2019/7/10 17:15,0.1235,3.70668205,7,20.58,63.3
2019/7/10 17:30,0.1165,3.7111611,7,20.49,63
2019/7/10 17:45,0.111,3.45696625,7,20.3,62.1
2019/7/10 18:00,0.11675,3.5529617,7,19.89,63.5
2019/7/10 18:15,0.118,3.64533625,7,19.49,63.9
2019/7/10 18:30,0.11075,3.57898815,7,19.21,64.3
2019/7/10 18:45,0.113833334,3.4546709,7,18.68,68.7
2019/7/10 19:00,0.116333333,3.56949985,7,18.35,69
2019/7/10 19:15,0.112416667,3.5857904,7,18.25,68.4
2019/7/10 19:30,0.111666667,3.45435695,7,18.19,68.5
2019/7/10 19:45,0.107833334,3.43959435,7,18.08,68.4
2019/7/10 20:00,0.10975,3.4226306,7,17.88,69.5
2019/7/10 20:15,0.113666667,3.5638069,7,17.81,71.3
2019/7/10 20:30,0.113,3.63277825,7,17.68,73.5
2019/7/10 20:45,0.117166667,3.57054635,7,17.5,76
2019/7/10 21:00,0.120916667,3.58359275,7,17.3,77.4
2019/7/10 21:15,0.117083333,3.62191905,7,17.19,78.3
2019/7/10 21:30,0.114333333,3.5320631,7,17.08,79.4
2019/7/10 21:45,0.118416667,3.51445745,7,17.05,80.5
2019/7/10 22:00,0.120916667,3.61396215,7,17.01,81.4
2019/7/10 22:15,0.123583334,3.6833172,7,17.08,81.6
2019/7/10 22:30,0.12175,3.6949299,7,17.54,79.9
2019/7/10 22:45,0.117333333,3.4773939,7,17.52,79.7
2019/7/10 23:00,0.118833333,3.5168749,7,17.36,81.1
2019/7/10 23:15,0.119333333,3.6066018,7,17.57,81
2019/7/10 23:30,0.121583333,3.62370855,7,17.68,79.5
2019/7/10 23:45,0.125666667,3.6980659,7,17.32,81.5
2019/7/11 0:00,0.121583333,3.7305876,7,17.34,81.9
2019/7/11 0:15,0.118666667,3.51690975,7,17.41,81.7
2019/7/11 0:30,0.122,3.5952717,7,17.25,82.1
2019/7/11 0:45,0.120416667,3.64942455,7,17.08,82.5
2019/7/11 1:00,0.123916667,3.70881345,7,17.04,83.3
2019/7/11 1:15,0.123416667,3.6215214,7,17.21,82
2019/7/11 1:30,0.118333334,3.57637885,7,17.25,80.4
2019/7/11 1:45,0.1175,3.442985,7,17.61,78.1
2019/7/11 2:00,0.1175,3.57578585,7,17.01,80.8
2019/7/11 2:15,0.1155,3.50525175,7,16.83,81.4
2019/7/11 2:30,0.119416667,3.5241411,7,16.84,80.9
2019/7/11 2:45,0.113916667,3.4715056,7,16.98,79.8
2019/7/11 3:00,0.112166667,3.3946995,7,17.06,79.3
2019/7/11 3:15,0.113083334,3.41770855,7,17.06,78.7
2019/7/11 3:30,0.1135,3.48256365,7,17.05,78.5
2019/7/11 3:45,0.115,3.514147,7,17.14,77.8
2019/7/11 4:00,0.1165,3.5160935,7,17.31,77.2
2019/7/11 4:15,0.109666667,3.4246224,7,17.55,75.9
2019/7/11 4:30,0.1055,3.206183,7,17.67,76.1
2019/7/11 4:45,0.116333333,3.48184505,7,17.77,76
2019/7/11 5:00,0.114,3.55994185,7,17.81,75.4
2019/7/11 5:15,0.1165,3.5209702,7,17.82,75.4
2019/7/11 5:30,0.116166667,3.4865822,7,17.94,75.1
2019/7/11 5:45,0.114083333,3.5768707,7,18.21,74.8
2019/7/11 6:00,0.114916667,3.48273805,7,18.31,74.7
2019/7/11 6:15,0.116,3.4718684,7,18.73,73.4
2019/7/11 6:30,0.121333334,3.63657355,7,18.88,72.7
2019/7/11 6:45,0.124,3.74245145,7,18.43,75.4
2019/7/11 7:00,0.1185,3.70046585,7,19.35,70
2019/7/11 7:15,0.110166667,3.3572278,7,19.69,64.8
2019/7/11 7:30,0.1095,3.4056668,7,20.17,58.7
2019/7/11 7:45,0.104833334,3.3702323,7,21,56.4
2019/7/11 8:00,0.113583333,3.58496715,7,21.5,55.6
2019/7/11 8:15,0.11625,3.64480255,7,21.36,56.6
2019/7/11 8:30,0.119916667,3.76980345,7,21.54,58.2
2019/7/11 8:45,0.117916667,3.75135365,7,21.82,57.7
2019/7/11 9:00,0.118,3.6058204,7,21.75,57.4
2019/7/11 9:15,0.117166667,3.63430615,7,21.84,54.5
2019/7/11 9:30,0.11475,3.50650755,7,22.18,51.1
2019/7/11 9:45,0.130083333,3.9696152,7,21.77,59.8
2019/7/11 10:00,0.12875,3.99899045,7,21.42,63.2
2019/7/11 10:15,0.12975,3.74762115,7,21.3,64.5
2019/7/11 10:30,0.1325,3.8048647,7,22.02,61
2019/7/11 10:45,0.13325,3.9156472,7,22.38,59.1
2019/7/11 11:00,0.1375,4.13838425,7,22.65,60.6
2019/7/11 11:15,0.12925,4.05780375,7,22.61,59.8
2019/7/11 11:30,0.135833333,3.90627055,7,22.45,60.9
2019/7/11 11:45,0.134583333,4.0055311,7,22.07,61.8
2019/7/11 12:00,0.13725,4.0906429,7,21.11,67.1
2019/7/11 12:15,0.132583334,3.9959556,7,21.09,67.4
2019/7/11 12:30,0.141333333,3.9993602,7,21.2,68.2
2019/7/11 12:45,0.138583334,4.130382,7,21.52,65.7
2019/7/11 13:00,0.132666667,3.9762535,7,21.87,64.4
2019/7/11 13:15,0.135833333,3.86646865,7,21.9,62.8
2019/7/11 13:30,0.136083333,3.99890675,7,22.39,62.6
2019/7/11 13:45,0.13675,4.0070485,7,22.35,63.1
2019/7/11 14:00,0.14525,4.12843205,7,21.52,68.4
2019/7/11 14:15,0.135833333,4.11665195,7,21.19,69.6
2019/7/11 14:30,0.126583334,3.6879497,7,21.17,68.9
2019/7/11 14:45,0.144666667,3.9422911,7,21.25,67.9
2019/7/11 15:00,0.146333333,4.128596,7,20.99,70.5
2019/7/11 15:15,0.136416667,4.1057788,7,20.48,73
2019/7/11 15:30,0.139,4.02061115,7,20.4,73.6
2019/7/11 15:45,0.143833334,4.0881662,7,20,75.2
2019/7/11 16:00,0.137583333,4.0833,7,20.06,75
2019/7/11 16:15,0.133083333,3.8383283,7,20.12,74.8
2019/7/11 16:30,0.149,4.054141,7,19.95,75.8
2019/7/11 16:45,0.144666667,4.13607495,7,19.64,77.4
2019/7/11 17:00,0.12925,3.8900812,7,19.48,78.4
2019/7/11 17:15,0.14125,3.89057305,7,19.27,79.5
2019/7/11 17:30,0.147166667,4.13978655,7,19.27,79.2
2019/7/11 17:45,0.134416667,3.9274238,7,19.19,79.8
2019/7/11 18:00,0.137416667,3.81950175,7,19.23,79.9
2019/7/11 18:15,0.1435,3.98258135,7,19.27,80.2
2019/7/11 18:30,0.136833333,3.98657895,7,19.34,80.4
2019/7/11 18:45,0.134083334,3.75491525,7,19.41,80.6
2019/7/11 19:00,0.151,4.0327087,7,19.35,81
2019/7/11 19:15,0.144583334,4.07316985,7,19.33,81.5
2019/7/11 19:30,0.134833334,3.7702744,7,19.26,82.3
2019/7/11 19:45,0.141333333,3.88103595,7,19.31,82.9
2019/7/11 20:00,0.143416667,4.0222925,7,19.46,83
2019/7/11 20:15,0.147083333,3.97120585,7,19.51,82.8
2019/7/11 20:30,0.148666667,3.98283945,7,19.51,83
2019/7/11 20:45,0.134666667,3.8558083,7,19.5,82.4
2019/7/11 21:00,0.1405,3.8052205,7,19.4,82.9
2019/7/11 21:15,0.144916667,3.96730245,7,19.37,83
2019/7/11 21:30,0.135916667,3.76074075,7,19.33,82.6
2019/7/11 21:45,0.145666667,3.9146635,7,19.36,82.3
2019/7/11 22:00,0.147416667,3.9925475,7,19.41,82.2
2019/7/11 22:15,0.136916667,3.8571862,7,19.48,81.5
2019/7/11 22:30,0.1365,3.7768813,7,19.43,81.7
2019/7/11 22:45,0.14525,3.9764279,7,19.34,83
2019/7/11 23:00,0.135083333,3.94124805,7,19.29,83
2019/7/11 23:15,0.134,3.67966145,7,19.29,82.4
2019/7/11 23:30,0.138166667,3.8172134,7,19.29,82.3
2019/7/11 23:45,0.135333333,3.8975567,7,19.24,83.8
2019/7/12 0:00,0.133333334,3.77856265,7,19.22,85.6
2019/7/12 0:15,0.144416667,3.9294331,7,19.23,87.4
2019/7/12 0:30,0.147583334,4.10208465,7,19.46,87.7
2019/7/12 0:45,0.140916667,3.92268315,7,19.49,88.6
2019/7/12 1:00,0.149083334,3.9378365,7,19.51,89.2
2019/7/12 1:15,0.146583333,4.00065785,7,19.44,89.3
2019/7/12 1:30,0.139583333,3.8271377,7,19.31,88.8
2019/7/12 1:45,0.146166667,3.8546781,7,19.28,88.4
2019/7/12 2:00,0.147083333,4.00814735,7,19.28,88.8
2019/7/12 2:15,0.1365,3.79973685,7,19.14,90.2
2019/7/12 2:30,0.147583334,3.9476387,7,18.96,91.6
2019/7/12 2:45,0.139,3.83441785,7,18.61,92.2
2019/7/12 3:00,0.1375,3.74699325,7,18.39,92.6
2019/7/12 3:15,0.141916667,3.8079449,7,18.32,93
2019/7/12 3:30,0.143083334,3.9171123,7,18.33,93.5
2019/7/12 3:45,0.1355,3.85130835,7,18.27,93.6
2019/7/12 4:00,0.141,3.8541758,7,18.33,93.8
2019/7/12 4:15,0.137166667,3.9446143,7,18.31,93.7
2019/7/12 4:30,0.134666667,3.73742825,7,18.2,93.3
2019/7/12 4:45,0.144,3.8578176,7,18.24,93.6
2019/7/12 5:00,0.138833333,3.8821243,7,18.2,93.6
2019/7/12 5:15,0.13225,3.6592861,7,18.21,93.5
2019/7/12 5:30,0.136333334,3.74944205,7,18.26,94
2019/7/12 5:45,0.1355,3.84563635,7,18.21,93.8
2019/7/12 6:00,0.136416667,3.88307315,7,18.22,93.7
2019/7/12 6:15,0.134916667,3.75566175,7,18.24,93.8
2019/7/12 6:30,0.135333333,3.7049449,7,18.11,93.5
2019/7/12 6:45,0.130916667,3.7374771,7,18.06,93.1
2019/7/12 7:00,0.133083333,3.7826196,7,18.14,92.7
2019/7/12 7:15,0.13575,3.90955655,7,18.4,91.9
2019/7/12 7:30,0.140666667,3.898059,7,18.55,90.6
2019/7/12 7:45,0.13775,3.93255865,7,18.6,89.3
2019/7/12 8:00,0.144416667,3.9233878,7,18.73,89.1
2019/7/12 8:15,0.146,4.00918335,7,18.81,89.6
2019/7/12 8:30,0.143416667,4.13635755,7,18.88,89.8
2019/7/12 8:45,0.146333333,4.03058775,7,19.02,90.1
2019/7/12 9:00,0.151166667,4.0877825,7,18.98,89.7
2019/7/12 9:15,0.150083333,4.1401598,7,19.1,90
2019/7/12 9:30,0.145166667,4.1929069,7,19.09,90.5
2019/7/12 9:45,0.136916667,3.97181285,7,19.08,90.9
2019/7/12 10:00,0.14125,3.93196215,7,19.18,91.2
2019/7/12 10:15,0.153916667,4.1750327,7,19.24,91.5
2019/7/12 10:30,0.15525,4.27618735,7,19.36,91.7
2019/7/12 10:45,0.14575,4.23415995,7,19.46,91.2
2019/7/12 11:00,0.14675,4.0113496,7,19.51,91.1
2019/7/12 11:15,0.158,4.24611095,7,19.56,90.9
2019/7/12 11:30,0.157,4.2126648,7,19.66,90.3
2019/7/12 11:45,0.16575,4.3017429,7,19.73,90.9
2019/7/12 12:00,0.164833334,4.4366507,7,19.88,91.8
2019/7/12 12:15,0.148083333,4.20276495,7,19.91,92.1
2019/7/12 12:30,0.1555,4.15288875,7,19.9,92.3
2019/7/12 12:45,0.164583333,4.43681115,7,20.1,92.2
2019/7/12 13:00,0.164166667,4.5011709,7,20.28,91.8
2019/7/12 13:15,0.158083334,4.3873152,7,20.18,91.2
2019/7/12 13:30,0.145,4.1091869,7,19.98,90.8
2019/7/12 13:45,0.159583334,4.2485807,7,19.95,91
2019/7/12 14:00,0.166083333,4.49810465,7,20.04,90.3
2019/7/12 14:15,0.154666667,4.40255575,7,20.18,89
2019/7/12 14:30,0.149166667,4.1898023,7,20.14,88.2
2019/7/12 14:45,0.163166667,4.37130025,7,20.19,87.6
2019/7/12 15:00,0.162333333,4.4644946,7,20.33,87.4
2019/7/12 15:15,0.1615,4.4618574,7,20.34,87.1
2019/7/12 15:30,0.155666667,4.33327745,7,20.34,87.6
2019/7/12 15:45,0.15675,4.2584492,7,20.35,87.5
2019/7/12 16:00,0.165,4.420416,7,20.25,87.8
2019/7/12 16:15,0.163083333,4.45098775,7,20.2,88.1
2019/7/12 16:30,0.151083333,4.3068812,7,20.2,88.3
2019/7/12 16:45,0.148333334,4.09188475,7,20.14,88.5
2019/7/12 17:00,0.161166667,4.3042266,7,20.07,88.8
2019/7/12 17:15,0.160916667,4.41206145,7,20.05,88.6
2019/7/12 17:30,0.155666667,4.24856675,7,20,89
2019/7/12 17:45,0.149166667,4.2022905,7,19.96,89
2019/7/12 18:00,0.155916667,4.2358099,7,19.99,88.6
2019/7/12 18:15,0.15575,4.3029987,7,19.84,90
2019/7/12 18:30,0.153583334,4.2881419,7,19.76,90.4
2019/7/12 18:45,0.153916667,4.2394622,7,19.59,90.9
2019/7/12 19:00,0.160833333,4.34918425,7,19.45,92.1
2019/7/12 19:15,0.158,4.3585469,7,19.29,93.3
2019/7/12 19:30,0.145666667,4.16466535,7,19.16,94.3
2019/7/12 19:45,0.14875,4.01620535,7,19.1,94.5
2019/7/12 20:00,0.1545,4.1843884,7,19.18,94.7
2019/7/12 20:15,0.162083333,4.36263175,7,19.24,94.3
2019/7/12 20:30,0.1585,4.3723398,7,19.26,94.5
2019/7/12 20:45,0.150833333,4.1355936,7,19.29,94
2019/7/12 21:00,0.149916667,4.00377645,7,19.31,94
2019/7/12 21:15,0.157,4.2389529,7,19.32,94
2019/7/12 21:30,0.159166667,4.22416235,7,19.33,94.3
2019/7/12 21:45,0.161166667,4.2502551,7,19.26,94.3
2019/7/12 22:00,0.157166667,4.25003185,7,19.28,94.6
2019/7/12 22:15,0.151666667,4.10130325,7,19.23,94.6
2019/7/12 22:30,0.155333333,4.11592635,7,19.2,95.2
2019/7/12 22:45,0.15375,4.16407585,7,19.13,95.3
2019/7/12 23:00,0.153666667,4.1875488,7,19.15,95.5
2019/7/12 23:15,0.1505,4.01935535,7,19.19,95.5
2019/7/12 23:30,0.15325,4.05430845,7,19.55,95.1
2019/7/12 23:45,0.152166667,4.12119375,7,19.69,93.6
2019/7/13 0:00,0.149666667,4.17878615,7,19.64,93.3
2019/7/13 0:15,0.152833334,4.0496829,7,19.79,93
2019/7/13 0:30,0.153416667,4.0587177,7,19.73,92.7
2019/7/13 0:45,0.1555,4.1203426,7,19.72,92.8
2019/7/13 1:00,0.150416667,4.1115764,7,19.68,92.7
2019/7/13 1:15,0.150083333,3.9391202,7,19.69,92.6
2019/7/13 1:30,0.149416667,4.00293225,7,19.75,92.1
2019/7/13 1:45,0.1525,4.07915235,7,19.76,92
2019/7/13 2:00,0.155416667,4.16367465,7,19.7,92.1
2019/7/13 2:15,0.149166667,4.121117,7,19.69,92.4
2019/7/13 2:30,0.149416667,3.90911355,7,19.64,92.6
2019/7/13 2:45,0.149416667,4.00293225,7,19.59,92.9
2019/7/13 3:00,0.149583333,4.03244355,7,19.59,92.9
2019/7/13 3:15,0.15225,4.0788384,7,19.47,92.9
2019/7/13 3:30,0.152,4.0339645,7,19.48,92.7
2019/7/13 3:45,0.151916667,4.0126752,7,19.58,92
2019/7/13 4:00,0.1495,4.0427132,7,19.68,91.2
2019/7/13 4:15,0.146916667,3.91135655,7,19.62,90.8
2019/7/13 4:30,0.150083333,3.97053265,7,19.57,90.7
2019/7/13 4:45,0.153166667,4.04569225,7,19.68,90
2019/7/13 5:00,0.146166667,4.0198786,7,19.27,90.8
2019/7/13 5:15,0.1415,3.7908416,7,19.37,92.3
2019/7/13 5:30,0.148083333,3.96721175,7,20,89.9
2019/7/13 5:45,0.14275,3.8721337,7,20.78,86.9
2019/7/13 6:00,0.147333333,3.9039473,7,21.72,82.8
2019/7/13 6:15,0.1535,4.0480713,7,23.02,77.4
2019/7/13 6:30,0.1505,4.04455505,7,23.1,77.2
2019/7/13 6:45,0.146583333,3.8779383,7,23.57,74.1
2019/7/13 7:00,0.145083333,3.88684055,7,24.01,72.3
2019/7/13 7:15,0.14775,3.9953905,7,24.62,69.7
2019/7/13 7:30,0.149916667,4.07280705,7,24.91,68.1
2019/7/13 7:45,0.153416667,4.11009385,7,23.18,76.5
2019/7/13 8:00,0.149083334,4.06888965,7,22.88,78
2019/7/13 8:15,0.145166667,3.96806985,7,23.21,76
2019/7/13 8:30,0.14175,3.84500845,7,22.85,76.9
2019/7/13 8:45,0.144,3.92412385,7,22.67,77.9
2019/7/13 9:00,0.146333333,4.01833675,7,22.93,77.2
2019/7/13 9:15,0.146583333,4.0436097,7,23.28,75.9
2019/7/13 9:30,0.146416667,4.0573991,7,23.35,75.1
2019/7/13 9:45,0.1425,4.00254855,7,23.49,74.5
2019/7/13 10:00,0.1595,4.33315885,7,24.08,72.5
2019/7/13 10:15,0.149916667,4.32382755,7,23.95,72.4
2019/7/13 10:30,0.147,3.95049565,7,23.54,73.3
2019/7/13 10:45,0.151916667,4.05083055,7,24.07,71.2
2019/7/13 11:00,0.1495,4.1929069,7,24.91,68
2019/7/13 11:15,0.148416667,4.1625235,7,24.9,67.8
2019/7/13 11:30,0.148416667,4.1252472,7,25.05,67.3
2019/7/13 11:45,0.1515,4.09679635,7,24.62,68.4
2019/7/13 12:00,0.153833333,4.211409,7,25,67.1
2019/7/13 12:15,0.150333333,4.21627875,7,25.5,64.9
2019/7/13 12:30,0.146416667,4.0635281,7,25.38,65.8
2019/7/13 12:45,0.148416667,4.05069455,7,25.83,64.7
2019/7/13 13:00,0.1505,4.2461528,7,26.13,63.2
2019/7/13 13:15,0.148916667,4.2825187,7,26.05,63.5
2019/7/13 13:30,0.150416667,4.1430586,7,26.58,62.3
2019/7/13 13:45,0.150083333,4.1967022,7,27.02,60.9
2019/7/13 14:00,0.144583334,4.23658085,7,27.32,60.5
2019/7/13 14:15,0.144083333,4.01686465,7,27.24,60.5
2019/7/13 14:30,0.14925,4.1171717,7,27.13,60
2019/7/13 14:45,0.151,4.2033719,7,27.66,58.5
2019/7/13 15:00,0.15175,4.3195334,7,27.41,61.7
2019/7/13 15:15,0.14825,4.1082032,7,27.49,60.2
2019/7/13 15:30,0.146833334,4.0873848,7,27.3,60.5
2019/7/13 15:45,0.145833333,4.10228,7,26.22,64.7
2019/7/13 16:00,0.14875,4.12828555,7,26.47,63.1
2019/7/13 16:15,0.15725,4.27861525,7,26.99,61.1
2019/7/13 16:30,0.1515,4.3251008,7,26.64,62.8
2019/7/13 16:45,0.150333333,4.10929855,7,26.13,63.6
2019/7/13 17:00,0.151666667,4.0759082,7,25.8,65.2
2019/7/13 17:15,0.1515,4.1285053,7,25.76,65.1
2019/7/13 17:30,0.147833333,4.0719036,7,25.19,67.7
2019/7/13 17:45,0.15025,4.0755733,7,24.75,70.2
2019/7/13 18:00,0.147416667,4.1653316,7,24.49,72.9
2019/7/13 18:15,0.147666667,4.1291262,7,24.19,73.3
2019/7/13 18:30,0.147083333,4.09434405,7,24.06,73
2019/7/13 18:45,0.149916667,4.16693975,7,23.78,72.9
2019/7/13 19:00,0.149916667,4.2045928,7,23.67,73.5
2019/7/13 19:15,0.143416667,4.00428225,7,23.41,75.1
2019/7/13 19:30,0.142666667,3.8698733,7,23.43,74.5
2019/7/13 19:45,0.145,4.0120717,7,23.34,74.4
2019/7/13 20:00,0.144833333,4.0802128,7,23.36,73.7
2019/7/13 20:15,0.1475,3.99480445,7,23.37,72.9
2019/7/13 20:30,0.1435,4.0186228,7,23.29,71.7
2019/7/13 20:45,0.139416667,3.86341985,7,23.4,70.1
2019/7/13 21:00,0.143666667,3.89699855,7,23.27,73.9
2019/7/13 21:15,0.141916667,3.94457945,7,23.22,74.8
2019/7/13 21:30,0.141416667,3.9662001,7,23.33,73.8
2019/7/13 21:45,0.146666667,4.00293225,7,23.2,72.6
2019/7/13 22:00,0.149916667,4.12301115,7,23.15,73.1
2019/7/13 22:15,0.145166667,4.0896034,7,23.17,73.8
2019/7/13 22:30,0.145833333,3.96797915,7,23.1,75.6
2019/7/13 22:45,0.14325,4.0535968,7,22.63,78.7
2019/7/13 23:00,0.144416667,4.0261576,7,22.01,83.1
2019/7/13 23:15,0.150333333,4.09041965,7,21.41,86.4
2019/7/13 23:30,0.148166667,4.22993905,7,21.3,86.9
2019/7/13 23:45,0.1455,4.0624502,7,21.33,86.2
2019/7/14 0:00,0.146166667,4.02599715,7,21.44,85
